freq,size_emp,nace_r2,indic_is,unit,geo\TIME_PERIOD,num_2016,flag_2016,num_2020,flag_2020
A,GE10,C-E,P_IUSE,PC_EMP,RS,,NaN,35.6,NaN
A,GE10,C-E,P_IUSE,PC_EMP,SE,69.73,NaN,79.73,NaN
A,GE10,C-E,P_IUSE,PC_EMP,SI,43.7,NaN,49.02,NaN
A,GE10,C-E,P_IUSE,PC_EMP,SK,32.19,NaN,37.28,NaN
A,GE10,C-E,P_IUSE,PC_EMP,TR,22.72,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP,UK,53.46,NaN,57.14,NaN
A,GE10,C-E,P_IUSE,PC_EMP_CUSE,AT,,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_CUSE,BA,,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_CUSE,BE,,u,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_CUSE,BG,81.91,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_CUSE,CY,79.61,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_CUSE,CZ,64.37,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_CUSE,DE,86.04,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_CUSE,DK,,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_CUSE,EA,85.21,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_CUSE,EE,89.8,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_CUSE,EL,82.74,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_CUSE,ES,83.72,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_CUSE,EU15,85.81,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_CUSE,EU25,,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_CUSE,EU27_2007,84.36,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_CUSE,EU27_2020,83.79,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_CUSE,EU28,84.4,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_CUSE,FI,87.72,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_CUSE,FR,,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_CUSE,HR,88.44,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_CUSE,HU,77.42,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_CUSE,IE,96.93,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_CUSE,IS,,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_CUSE,IT,82.36,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_CUSE,LT,88.53,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_CUSE,LU,,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_CUSE,LV,,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_CUSE,ME,75.52,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_CUSE,MK,84.35,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_CUSE,MT,,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_CUSE,NL,90.17,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_CUSE,NO,93.4,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_CUSE,PL,85.56,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_CUSE,PT,80.51,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_CUSE,RO,84.25,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_CUSE,RS,,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_CUSE,SE,,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_CUSE,SI,87.72,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_CUSE,SK,79.67,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_CUSE,TR,,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_CUSE,UK,88.8,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_CUSE2,AT,,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_CUSE2,BE,,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_CUSE2,BG,,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_CUSE2,CY,,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_CUSE2,CZ,,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_CUSE2,DE,,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_CUSE2,DK,,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_CUSE2,EA,,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_CUSE2,EE,,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_CUSE2,EL,,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_CUSE2,ES,,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_CUSE2,EU15,,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_CUSE2,EU27_2007,,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_CUSE2,EU27_2020,,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_CUSE2,EU28,,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_CUSE2,FI,,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_CUSE2,FR,,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_CUSE2,HR,,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_CUSE2,HU,,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_CUSE2,IE,,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_CUSE2,IS,,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_CUSE2,IT,,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_CUSE2,LT,,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_CUSE2,LU,,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_CUSE2,LV,,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_CUSE2,MK,,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_CUSE2,MT,,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_CUSE2,NL,,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_CUSE2,NO,,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_CUSE2,PL,,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_CUSE2,PT,,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_CUSE2,RO,,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_CUSE2,RS,,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_CUSE2,SE,,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_CUSE2,SI,,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_CUSE2,SK,,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_CUSE2,TR,,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_CUSE2,UK,,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_IACC,AT,,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_IACC,BE,,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_IACC,BG,,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_IACC,CY,,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_IACC,CZ,,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_IACC,DE,,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_IACC,DK,,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_IACC,EA,,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_IACC,EE,,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_IACC,EL,,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_IACC,ES,,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_IACC,EU15,,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_IACC,EU27_2007,,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_IACC,EU27_2020,,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_IACC,EU28,,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_IACC,FI,,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_IACC,FR,,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_IACC,HR,,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_IACC,HU,,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_IACC,IE,,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_IACC,IS,,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_IACC,IT,,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_IACC,LT,,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_IACC,LU,,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_IACC,LV,,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_IACC,MK,,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_IACC,MT,,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_IACC,NL,,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_IACC,NO,,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_IACC,PL,,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_IACC,PT,,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_IACC,RO,,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_IACC,RS,,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_IACC,SE,,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_IACC,SI,,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_IACC,SK,,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_IACC,TR,,NaN,,NaN
A,GE10,C-E,P_IUSE,PC_EMP_IACC,UK,,NaN,,NaN
A,GE10,C-F,P_CUSE,PC_EMP,AT,,NaN,,NaN
A,GE10,C-F,P_CUSE,PC_EMP,BA,,NaN,,NaN
A,GE10,C-F,P_CUSE,PC_EMP,BE,55.47,NaN,,NaN
A,GE10,C-F,P_CUSE,PC_EMP,BG,19.79,NaN,,NaN
A,GE10,C-F,P_CUSE,PC_EMP,CY,37.06,NaN,,NaN
A,GE10,C-F,P_CUSE,PC_EMP,CZ,46.23,NaN,,NaN
A,GE10,C-F,P_CUSE,PC_EMP,DE,57.48,NaN,,NaN
A,GE10,C-F,P_CUSE,PC_EMP,DK,,NaN,,NaN
A,GE10,C-F,P_CUSE,PC_EMP,EA,52.47,NaN,,NaN
A,GE10,C-F,P_CUSE,PC_EMP,EE,37.74,NaN,,NaN
A,GE10,C-F,P_CUSE,PC_EMP,EL,39.73,NaN,,NaN
A,GE10,C-F,P_CUSE,PC_EMP,ES,50.51,NaN,,NaN
A,GE10,C-F,P_CUSE,PC_EMP,EU15,54.34,NaN,,NaN
A,GE10,C-F,P_CUSE,PC_EMP,EU25,,NaN,,NaN
A,GE10,C-F,P_CUSE,PC_EMP,EU27_2007,48.25,NaN,,NaN
A,GE10,C-F,P_CUSE,PC_EMP,EU27_2020,46.7,NaN,,NaN
A,GE10,C-F,P_CUSE,PC_EMP,EU28,48.13,NaN,,NaN
A,GE10,C-F,P_CUSE,PC_EMP,FI,69.06,NaN,,NaN
A,GE10,C-F,P_CUSE,PC_EMP,FR,,NaN,,NaN
A,GE10,C-F,P_CUSE,PC_EMP,HR,36.67,NaN,,NaN
A,GE10,C-F,P_CUSE,PC_EMP,HU,40.01,NaN,,NaN
A,GE10,C-F,P_CUSE,PC_EMP,IE,56.87,NaN,,NaN
A,GE10,C-F,P_CUSE,PC_EMP,IS,,NaN,,NaN
A,GE10,C-F,P_CUSE,PC_EMP,IT,45.71,NaN,,NaN
A,GE10,C-F,P_CUSE,PC_EMP,LT,31.94,NaN,,NaN
A,GE10,C-F,P_CUSE,PC_EMP,LU,,NaN,,NaN
A,GE10,C-F,P_CUSE,PC_EMP,LV,,NaN,,NaN
A,GE10,C-F,P_CUSE,PC_EMP,ME,50.9,NaN,,NaN
A,GE10,C-F,P_CUSE,PC_EMP,MK,19.54,NaN,,NaN
A,GE10,C-F,P_CUSE,PC_EMP,MT,,NaN,,NaN
A,GE10,C-F,P_CUSE,PC_EMP,NL,61.16,NaN,,NaN
A,GE10,C-F,P_CUSE,PC_EMP,NO,63.64,NaN,,NaN
A,GE10,C-F,P_CUSE,PC_EMP,PL,34.41,NaN,,NaN
A,GE10,C-F,P_CUSE,PC_EMP,PT,32.94,NaN,,NaN
A,GE10,C-F,P_CUSE,PC_EMP,RO,23.19,NaN,,NaN
A,GE10,C-F,P_CUSE,PC_EMP,RS,,NaN,,NaN
A,GE10,C-F,P_CUSE,PC_EMP,SE,,NaN,,NaN
A,GE10,C-F,P_CUSE,PC_EMP,SI,47.08,NaN,,NaN
A,GE10,C-F,P_CUSE,PC_EMP,SK,40.36,NaN,,NaN
A,GE10,C-F,P_CUSE,PC_EMP,TR,,NaN,,NaN
A,GE10,C-F,P_CUSE,PC_EMP,UK,59.69,NaN,,NaN
A,GE10,C-F,P_CUSE,PC_EMP_CUSE2,AT,,NaN,,NaN
A,GE10,C-F,P_CUSE,PC_EMP_CUSE2,BE,,NaN,,NaN
A,GE10,C-F,P_CUSE,PC_EMP_CUSE2,BG,,NaN,,NaN
A,GE10,C-F,P_CUSE,PC_EMP_CUSE2,CY,,NaN,,NaN
A,GE10,C-F,P_CUSE,PC_EMP_CUSE2,CZ,,NaN,,NaN
A,GE10,C-F,P_CUSE,PC_EMP_CUSE2,DE,,NaN,,NaN
A,GE10,C-F,P_CUSE,PC_EMP_CUSE2,DK,,NaN,,NaN
A,GE10,C-F,P_CUSE,PC_EMP_CUSE2,EA,,NaN,,NaN
A,GE10,C-F,P_CUSE,PC_EMP_CUSE2,EE,,NaN,,NaN
A,GE10,C-F,P_CUSE,PC_EMP_CUSE2,EL,,NaN,,NaN
A,GE10,C-F,P_CUSE,PC_EMP_CUSE2,ES,,NaN,,NaN
A,GE10,C-F,P_CUSE,PC_EMP_CUSE2,EU15,,NaN,,NaN
A,GE10,C-F,P_CUSE,PC_EMP_CUSE2,EU27_2007,,NaN,,NaN
A,GE10,C-F,P_CUSE,PC_EMP_CUSE2,EU27_2020,,NaN,,NaN
A,GE10,C-F,P_CUSE,PC_EMP_CUSE2,EU28,,NaN,,NaN
A,GE10,C-F,P_CUSE,PC_EMP_CUSE2,FI,,NaN,,NaN
A,GE10,C-F,P_CUSE,PC_EMP_CUSE2,FR,,NaN,,NaN
A,GE10,C-F,P_CUSE,PC_EMP_CUSE2,HR,,NaN,,NaN
A,GE10,C-F,P_CUSE,PC_EMP_CUSE2,HU,,NaN,,NaN
A,GE10,C-F,P_CUSE,PC_EMP_CUSE2,IE,,NaN,,NaN
A,GE10,C-F,P_CUSE,PC_EMP_CUSE2,IT,,NaN,,NaN
A,GE10,C-F,P_CUSE,PC_EMP_CUSE2,LT,,NaN,,NaN
A,GE10,C-F,P_CUSE,PC_EMP_CUSE2,MK,,NaN,,NaN
A,GE10,C-F,P_CUSE,PC_EMP_CUSE2,MT,,NaN,,NaN
A,GE10,C-F,P_CUSE,PC_EMP_CUSE2,NL,,NaN,,NaN
A,GE10,C-F,P_CUSE,PC_EMP_CUSE2,NO,,NaN,,NaN
A,GE10,C-F,P_CUSE,PC_EMP_CUSE2,PL,,NaN,,NaN
A,GE10,C-F,P_CUSE,PC_EMP_CUSE2,PT,,NaN,,NaN
A,GE10,C-F,P_CUSE,PC_EMP_CUSE2,RO,,NaN,,NaN
A,GE10,C-F,P_CUSE,PC_EMP_CUSE2,RS,,NaN,,NaN
A,GE10,C-F,P_CUSE,PC_EMP_CUSE2,SI,,NaN,,NaN
A,GE10,C-F,P_CUSE,PC_EMP_CUSE2,SK,,NaN,,NaN
A,GE10,C-F,P_CUSE,PC_EMP_CUSE2,UK,,NaN,,NaN
A,GE10,C-F,P_IUSE,PC_EMP,AL,,NaN,,NaN
A,GE10,C-F,P_IUSE,PC_EMP,AT,48.78,NaN,58.96,NaN
A,GE10,C-F,P_IUSE,PC_EMP,BA,,NaN,24.49,NaN
A,GE10,C-F,P_IUSE,PC_EMP,BE,47.27,NaN,57.36,NaN
A,GE10,C-F,P_IUSE,PC_EMP,BG,16.61,NaN,22.42,NaN
A,GE10,C-F,P_IUSE,PC_EMP,CY,31.33,NaN,35.16,NaN
A,GE10,C-F,P_IUSE,PC_EMP,CZ,31.35,NaN,44.91,NaN
A,GE10,C-F,P_IUSE,PC_EMP,DE,49.88,NaN,55.15,NaN
A,GE10,C-F,P_IUSE,PC_EMP,DK,63.39,NaN,69.47,NaN
A,GE10,C-F,P_IUSE,PC_EMP,EA,46.28,NaN,53.42,NaN
A,GE10,C-F,P_IUSE,PC_EMP,EE,34.41,NaN,40.75,NaN
A,GE10,C-F,P_IUSE,PC_EMP,EL,33.42,NaN,41.33,NaN
A,GE10,C-F,P_IUSE,PC_EMP,ES,43.46,NaN,50.09,NaN
A,GE10,C-F,P_IUSE,PC_EMP,EU15,48.72,NaN,,NaN
A,GE10,C-F,P_IUSE,PC_EMP,EU25,,NaN,,NaN
A,GE10,C-F,P_IUSE,PC_EMP,EU27_2007,43.36,NaN,,NaN
A,GE10,C-F,P_IUSE,PC_EMP,EU27_2020,42.18,NaN,49.89,NaN
A,GE10,C-F,P_IUSE,PC_EMP,EU28,43.27,NaN,,NaN
A,GE10,C-F,P_IUSE,PC_EMP,FI,61.99,NaN,75.01,NaN
A,GE10,C-F,P_IUSE,PC_EMP,FR,51.2,NaN,57.36,NaN
A,GE10,C-F,P_IUSE,PC_EMP,HR,32.87,NaN,36.67,NaN
A,GE10,C-F,P_IUSE,PC_EMP,HU,31.63,NaN,37.01,NaN
A,GE10,C-F,P_IUSE,PC_EMP,IE,54.82,NaN,57.71,NaN
A,GE10,C-F,P_IUSE,PC_EMP,IS,,NaN,100.0,NaN
A,GE10,C-F,P_IUSE,PC_EMP,IT,38.28,NaN,50.05,NaN
A,GE10,C-F,P_IUSE,PC_EMP,LT,28.9,NaN,40.94,NaN
A,GE10,C-F,P_IUSE,PC_EMP,LU,36.36,NaN,47.52,NaN
A,GE10,C-F,P_IUSE,PC_EMP,LV,27.63,NaN,33.68,NaN
A,GE10,C-F,P_IUSE,PC_EMP,ME,,u,37.68,NaN
A,GE10,C-F,P_IUSE,PC_EMP,MK,16.69,NaN,21.22,NaN
A,GE10,C-F,P_IUSE,PC_EMP,MT,34.92,NaN,41.29,NaN
A,GE10,C-F,P_IUSE,PC_EMP,NL,55.63,NaN,64.64,NaN
A,GE10,C-F,P_IUSE,PC_EMP,NO,59.82,NaN,77.19,NaN
A,GE10,C-F,P_IUSE,PC_EMP,PL,29.91,NaN,39.42,NaN
A,GE10,C-F,P_IUSE,PC_EMP,PT,27.3,NaN,33.25,NaN
A,GE10,C-F,P_IUSE,PC_EMP,RO,19.93,NaN,25.16,NaN
A,GE10,C-F,P_IUSE,PC_EMP,RS,,NaN,35.58,NaN
A,GE10,C-F,P_IUSE,PC_EMP,SE,68.53,NaN,80.24,NaN
A,GE10,C-F,P_IUSE,PC_EMP,SI,41.73,NaN,45.69,NaN
A,GE10,C-F,P_IUSE,PC_EMP,SK,32.79,NaN,38.32,NaN
A,GE10,C-F,P_IUSE,PC_EMP,TR,21.32,NaN,,NaN
A,GE10,C-F,P_IUSE,PC_EMP,UK,54.2,NaN,58.78,NaN
A,GE10,C-F,P_IUSE,PC_EMP_CUSE,AT,,NaN,,NaN
A,GE10,C-F,P_IUSE,PC_EMP_CUSE,BA,,NaN,,NaN
A,GE10,C-F,P_IUSE,PC_EMP_CUSE,BE,85.23,NaN,,NaN
A,GE10,C-F,P_IUSE,PC_EMP_CUSE,BG,83.97,NaN,,NaN
A,GE10,C-F,P_IUSE,PC_EMP_CUSE,CY,84.53,NaN,,NaN
A,GE10,C-F,P_IUSE,PC_EMP_CUSE,CZ,67.81,NaN,,NaN
A,GE10,C-F,P_IUSE,PC_EMP_CUSE,DE,86.78,NaN,,NaN
A,GE10,C-F,P_IUSE,PC_EMP_CUSE,DK,,NaN,,NaN
A,GE10,C-F,P_IUSE,PC_EMP_CUSE,EA,86.42,NaN,,NaN
A,GE10,C-F,P_IUSE,PC_EMP_CUSE,EE,91.18,NaN,,NaN
A,GE10,C-F,P_IUSE,PC_EMP_CUSE,EL,84.1,NaN,,NaN
A,GE10,C-F,P_IUSE,PC_EMP_CUSE,ES,86.05,NaN,,NaN
A,GE10,C-F,P_IUSE,PC_EMP_CUSE,EU15,87.2,NaN,,NaN
A,GE10,C-F,P_IUSE,PC_EMP_CUSE,EU25,,NaN,,NaN
A,GE10,C-F,P_IUSE,PC_EMP_CUSE,EU27_2007,85.94,NaN,,NaN
A,GE10,C-F,P_IUSE,PC_EMP_CUSE,EU27_2020,85.21,NaN,,NaN
A,GE10,C-F,P_IUSE,PC_EMP_CUSE,EU28,85.97,NaN,,NaN
A,GE10,C-F,P_IUSE,PC_EMP_CUSE,FI,89.76,NaN,,NaN
A,GE10,C-F,P_IUSE,PC_EMP_CUSE,FR,,NaN,,NaN
A,GE10,C-F,P_IUSE,PC_EMP_CUSE,HR,89.64,NaN,,NaN
A,GE10,C-F,P_IUSE,PC_EMP_CUSE,HU,79.05,NaN,,NaN
A,GE10,C-F,P_IUSE,PC_EMP_CUSE,IE,96.39,NaN,,NaN
A,GE10,C-F,P_IUSE,PC_EMP_CUSE,IS,,NaN,,NaN
A,GE10,C-F,P_IUSE,PC_EMP_CUSE,IT,83.74,NaN,,NaN
A,GE10,C-F,P_IUSE,PC_EMP_CUSE,LT,90.48,NaN,,NaN
A,GE10,C-F,P_IUSE,PC_EMP_CUSE,LU,,NaN,,NaN
A,GE10,C-F,P_IUSE,PC_EMP_CUSE,LV,,NaN,,NaN
A,GE10,C-F,P_IUSE,PC_EMP_CUSE,ME,,u,,NaN
A,GE10,C-F,P_IUSE,PC_EMP_CUSE,MK,85.4,NaN,,NaN
A,GE10,C-F,P_IUSE,PC_EMP_CUSE,MT,,NaN,,NaN
A,GE10,C-F,P_IUSE,PC_EMP_CUSE,NL,90.97,NaN,,NaN
A,GE10,C-F,P_IUSE,PC_EMP_CUSE,NO,94.0,NaN,,NaN
A,GE10,C-F,P_IUSE,PC_EMP_CUSE,PL,86.91,NaN,,NaN
A,GE10,C-F,P_IUSE,PC_EMP_CUSE,PT,82.89,NaN,,NaN
A,GE10,C-F,P_IUSE,PC_EMP_CUSE,RO,85.93,NaN,,NaN
A,GE10,C-F,P_IUSE,PC_EMP_CUSE,RS,,NaN,,NaN
A,GE10,C-F,P_IUSE,PC_EMP_CUSE,SE,,NaN,,NaN
A,GE10,C-F,P_IUSE,PC_EMP_CUSE,SI,88.64,NaN,,NaN
A,GE10,C-F,P_IUSE,PC_EMP_CUSE,SK,81.26,NaN,,NaN
A,GE10,C-F,P_IUSE,PC_EMP_CUSE,TR,,NaN,,NaN
A,GE10,C-F,P_IUSE,PC_EMP_CUSE,UK,90.79,NaN,,NaN
A,GE10,C-F,P_IUSE,PC_EMP_CUSE2,AT,,NaN,,NaN
A,GE10,C-F,P_IUSE,PC_EMP_CUSE2,BE,,NaN,,NaN
A,GE10,C-F,P_IUSE,PC_EMP_CUSE2,BG,,NaN,,NaN
A,GE10,C-F,P_IUSE,PC_EMP_CUSE2,CY,,NaN,,NaN
A,GE10,C-F,P_IUSE,PC_EMP_CUSE2,CZ,,NaN,,NaN
A,GE10,C-F,P_IUSE,PC_EMP_CUSE2,DE,,NaN,,NaN
A,GE10,C-F,P_IUSE,PC_EMP_CUSE2,DK,,NaN,,NaN
A,GE10,C-F,P_IUSE,PC_EMP_CUSE2,EA,,NaN,,NaN
A,GE10,C-F,P_IUSE,PC_EMP_CUSE2,EE,,NaN,,NaN
A,GE10,C-F,P_IUSE,PC_EMP_CUSE2,EL,,NaN,,NaN
A,GE10,C-F,P_IUSE,PC_EMP_CUSE2,ES,,NaN,,NaN
A,GE10,C-F,P_IUSE,PC_EMP_CUSE2,EU15,,NaN,,NaN
A,GE10,C-F,P_IUSE,PC_EMP_CUSE2,EU27_2007,,NaN,,NaN
A,GE10,C-F,P_IUSE,PC_EMP_CUSE2,EU27_2020,,NaN,,NaN
A,GE10,C-F,P_IUSE,PC_EMP_CUSE2,EU28,,NaN,,NaN
A,GE10,C-F,P_IUSE,PC_EMP_CUSE2,FI,,NaN,,NaN
A,GE10,C-F,P_IUSE,PC_EMP_CUSE2,FR,,NaN,,NaN
A,GE10,C-F,P_IUSE,PC_EMP_CUSE2,HR,,NaN,,NaN
A,GE10,C-F,P_IUSE,PC_EMP_CUSE2,HU,,NaN,,NaN
A,GE10,C-F,P_IUSE,PC_EMP_CUSE2,IE,,NaN,,NaN
A,GE10,C-F,P_IUSE,PC_EMP_CUSE2,IS,,NaN,,NaN
A,GE10,C-F,P_IUSE,PC_EMP_CUSE2,IT,,NaN,,NaN
A,GE10,C-F,P_IUSE,PC_EMP_CUSE2,LT,,NaN,,NaN
A,GE10,C-F,P_IUSE,PC_EMP_CUSE2,LU,,NaN,,NaN
A,GE10,C-F,P_IUSE,PC_EMP_CUSE2,LV,,NaN,,NaN
A,GE10,C-F,P_IUSE,PC_EMP_CUSE2,MK,,NaN,,NaN
A,GE10,C-F,P_IUSE,PC_EMP_CUSE2,MT,,NaN,,NaN
A,GE10,C-F,P_IUSE,PC_EMP_CUSE2,NL,,NaN,,NaN
A,GE10,C-F,P_IUSE,PC_EMP_CUSE2,NO,,NaN,,NaN
A,GE10,C-F,P_IUSE,PC_EMP_CUSE2,PL,,NaN,,NaN
A,GE10,C-F,P_IUSE,PC_EMP_CUSE2,PT,,NaN,,NaN
A,GE10,C-F,P_IUSE,PC_EMP_CUSE2,RO,,NaN,,NaN
A,GE10,C-F,P_IUSE,PC_EMP_CUSE2,RS,,NaN,,NaN
A,GE10,C-F,P_IUSE,PC_EMP_CUSE2,SE,,NaN,,NaN
A,GE10,C-F,P_IUSE,PC_EMP_CUSE2,SI,,NaN,,NaN
A,GE10,C-F,P_IUSE,PC_EMP_CUSE2,SK,,NaN,,NaN
A,GE10,C-F,P_IUSE,PC_EMP_CUSE2,TR,,NaN,,NaN
A,GE10,C-F,P_IUSE,PC_EMP_CUSE2,UK,,NaN,,NaN
A,GE10,C-F,P_IUSE,PC_EMP_IACC,AT,,NaN,,NaN
A,GE10,C-F,P_IUSE,PC_EMP_IACC,BE,,NaN,,NaN
A,GE10,C-F,P_IUSE,PC_EMP_IACC,BG,,NaN,,NaN
A,GE10,C-F,P_IUSE,PC_EMP_IACC,CY,,NaN,,NaN
A,GE10,C-F,P_IUSE,PC_EMP_IACC,CZ,,NaN,,NaN
A,GE10,C-F,P_IUSE,PC_EMP_IACC,DE,,NaN,,NaN
A,GE10,C-F,P_IUSE,PC_EMP_IACC,DK,,NaN,,NaN
A,GE10,C-F,P_IUSE,PC_EMP_IACC,EA,,NaN,,NaN
A,GE10,C-F,P_IUSE,PC_EMP_IACC,EE,,NaN,,NaN
