freq,nace_r2,indic_sb,size_emp,geo,num_2016,flag_2016,num_2020,flag_2020
A,C254,V92100,20-49,SI,,NaN,,NaN
A,C254,V92100,20-49,SK,,NaN,,NaN
A,C254,V92100,20-49,UK,23.8,b,,NaN
A,C254,V92100,50-249,AT,,NaN,,NaN
A,C254,V92100,50-249,BA,,NaN,,NaN
A,C254,V92100,50-249,BE,,NaN,,NaN
A,C254,V92100,50-249,BG,103.6,NaN,119.0,NaN
A,C254,V92100,50-249,CH,150.0,d,176.7,NaN
A,C254,V92100,50-249,CZ,,u,,NaN
A,C254,V92100,50-249,DE,,NaN,104.6,NaN
A,C254,V92100,50-249,DK,,NaN,,NaN
A,C254,V92100,50-249,EL,,NaN,,NaN
A,C254,V92100,50-249,ES,141.9,NaN,125.3,NaN
A,C254,V92100,50-249,EU27_2020,,NaN,123.7,e
A,C254,V92100,50-249,FI,,NaN,,NaN
A,C254,V92100,50-249,FR,133.0,be,,NaN
A,C254,V92100,50-249,HU,,NaN,,NaN
A,C254,V92100,50-249,IT,85.2,NaN,121.0,NaN
A,C254,V92100,50-249,LT,,NaN,,NaN
A,C254,V92100,50-249,NO,96.5,NaN,71.0,NaN
A,C254,V92100,50-249,PL,,NaN,134.7,NaN
A,C254,V92100,50-249,RS,,NaN,,NaN
A,C254,V92100,50-249,SE,130.8,NaN,162.3,NaN
A,C254,V92100,50-249,SK,160.3,NaN,,NaN
A,C254,V92100,50-249,UK,120.4,b,,NaN
A,C254,V92100,GE250,AT,,NaN,,NaN
A,C254,V92100,GE250,BA,,NaN,649.7,NaN
A,C254,V92100,GE250,BE,691.0,NaN,708.0,NaN
A,C254,V92100,GE250,BG,2742.8,NaN,3177.8,NaN
A,C254,V92100,GE250,CH,542.5,d,541.5,NaN
A,C254,V92100,GE250,CZ,,NaN,,NaN
A,C254,V92100,GE250,DE,,NaN,1687.8,NaN
A,C254,V92100,GE250,EL,,NaN,,NaN
A,C254,V92100,GE250,ES,,NaN,,NaN
A,C254,V92100,GE250,EU27_2020,,NaN,1815.8,e
A,C254,V92100,GE250,FI,,NaN,,NaN
A,C254,V92100,GE250,FR,,NaN,,NaN
A,C254,V92100,GE250,HR,1648.0,NaN,1471.0,NaN
A,C254,V92100,GE250,HU,,NaN,,NaN
A,C254,V92100,GE250,IT,,NaN,910.0,NaN
A,C254,V92100,GE250,NO,1330.5,NaN,1593.5,NaN
A,C254,V92100,GE250,PL,794.3,NaN,,NaN
A,C254,V92100,GE250,PT,,NaN,,NaN
A,C254,V92100,GE250,RS,,NaN,,NaN
A,C254,V92100,GE250,SE,,NaN,1152.7,NaN
A,C254,V92100,GE250,SK,,NaN,,NaN
A,C254,V92100,GE250,UK,,NaN,,NaN
A,C254,V92100,TOTAL,AL,,NaN,,NaN
A,C254,V92100,TOTAL,AT,35.8,NaN,39.1,NaN
A,C254,V92100,TOTAL,BA,319.0,e,365.7,NaN
A,C254,V92100,TOTAL,BE,114.1,NaN,,NaN
A,C254,V92100,TOTAL,BG,758.6,NaN,807.9,NaN
A,C254,V92100,TOTAL,CH,150.3,d,107.5,NaN
A,C254,V92100,TOTAL,CY,7.0,NaN,8.0,NaN
A,C254,V92100,TOTAL,CZ,48.4,NaN,47.3,NaN
A,C254,V92100,TOTAL,DE,63.1,NaN,65.9,NaN
A,C254,V92100,TOTAL,DK,,NaN,3.4,NaN
A,C254,V92100,TOTAL,EE,,NaN,,NaN
A,C254,V92100,TOTAL,EL,22.0,NaN,22.4,NaN
A,C254,V92100,TOTAL,ES,55.5,NaN,53.1,NaN
A,C254,V92100,TOTAL,EU27_2020,,NaN,,NaN
A,C254,V92100,TOTAL,FI,18.0,NaN,21.1,NaN
A,C254,V92100,TOTAL,FR,,NaN,54.9,NaN
A,C254,V92100,TOTAL,HR,240.6,NaN,250.2,NaN
A,C254,V92100,TOTAL,HU,28.3,NaN,22.6,NaN
A,C254,V92100,TOTAL,IE,,NaN,,NaN
A,C254,V92100,TOTAL,IS,2.5,p,2.5,p
A,C254,V92100,TOTAL,IT,28.4,NaN,40.0,NaN
A,C254,V92100,TOTAL,LT,,NaN,31.0,NaN
A,C254,V92100,TOTAL,LU,,NaN,,NaN
A,C254,V92100,TOTAL,LV,13.0,NaN,11.3,NaN
A,C254,V92100,TOTAL,MT,,NaN,,NaN
A,C254,V92100,TOTAL,NL,,NaN,,NaN
A,C254,V92100,TOTAL,NO,78.0,NaN,89.8,NaN
A,C254,V92100,TOTAL,PL,117.9,NaN,,NaN
A,C254,V92100,TOTAL,PT,41.5,NaN,61.6,NaN
A,C254,V92100,TOTAL,RS,718.5,p,740.3,NaN
A,C254,V92100,TOTAL,SE,33.5,NaN,77.9,NaN
A,C254,V92100,TOTAL,SI,1.6,NaN,,NaN
A,C254,V92100,TOTAL,SK,21.5,NaN,,NaN
A,C254,V92100,TOTAL,UK,,NaN,,NaN
A,C254,V92110,0-9,ES,,NaN,,NaN
A,C254,V92110,0-9,FR,,NaN,,NaN
A,C254,V92110,0-9,IT,,NaN,,NaN
A,C254,V92110,0-9,LU,,NaN,,NaN
A,C254,V92110,0-9,MK,,NaN,,NaN
A,C254,V92110,0-9,PL,,NaN,,NaN
A,C254,V92110,10-19,ES,,NaN,,NaN
A,C254,V92110,10-19,FR,,NaN,,NaN
A,C254,V92110,10-19,IT,,NaN,,NaN
A,C254,V92110,10-19,LV,,NaN,,NaN
A,C254,V92110,20-49,ES,,NaN,,NaN
A,C254,V92110,20-49,FR,,NaN,,NaN
A,C254,V92110,20-49,IT,,NaN,,NaN
A,C254,V92110,20-49,PL,,NaN,,NaN
A,C254,V92110,50-249,ES,,NaN,,NaN
A,C254,V92110,50-249,FR,,NaN,,NaN
A,C254,V92110,50-249,IT,,NaN,,NaN
A,C254,V92110,50-249,PL,,NaN,,NaN
A,C254,V92110,GE250,ES,,NaN,,NaN
A,C254,V92110,GE250,FR,,NaN,,NaN
A,C254,V92110,GE250,IT,,NaN,,NaN
A,C254,V92110,GE250,PL,,NaN,,NaN
A,C254,V92110,TOTAL,ES,,NaN,,NaN
A,C254,V92110,TOTAL,FR,,NaN,,NaN
A,C254,V92110,TOTAL,IT,,NaN,,NaN
A,C254,V92110,TOTAL,LU,,NaN,,NaN
A,C254,V92110,TOTAL,LV,,NaN,,NaN
A,C254,V92110,TOTAL,MK,,NaN,,NaN
A,C254,V92110,TOTAL,PL,,NaN,,NaN
A,C254,V92111,0-9,ES,,NaN,,NaN
A,C254,V92111,0-9,FR,,NaN,,NaN
A,C254,V92111,0-9,IT,,NaN,,NaN
A,C254,V92111,0-9,LU,,NaN,,NaN
A,C254,V92111,0-9,MK,,NaN,,NaN
A,C254,V92111,0-9,PL,,NaN,,NaN
A,C254,V92111,10-19,ES,,NaN,,NaN
A,C254,V92111,10-19,FR,,NaN,,NaN
A,C254,V92111,10-19,IT,,NaN,,NaN
A,C254,V92111,10-19,LV,,NaN,,NaN
A,C254,V92111,20-49,ES,,NaN,,NaN
A,C254,V92111,20-49,FR,,NaN,,NaN
A,C254,V92111,20-49,IT,,NaN,,NaN
A,C254,V92111,20-49,PL,,NaN,,NaN
A,C254,V92111,50-249,ES,,NaN,,NaN
A,C254,V92111,50-249,FR,,NaN,,NaN
A,C254,V92111,50-249,IT,,NaN,,NaN
A,C254,V92111,50-249,PL,,NaN,,NaN
A,C254,V92111,GE250,ES,,NaN,,NaN
A,C254,V92111,GE250,FR,,NaN,,NaN
A,C254,V92111,GE250,IT,,NaN,,NaN
A,C254,V92111,GE250,PL,,NaN,,NaN
A,C254,V92111,TOTAL,ES,,NaN,,NaN
A,C254,V92111,TOTAL,FR,,NaN,,NaN
A,C254,V92111,TOTAL,IT,,NaN,,NaN
A,C254,V92111,TOTAL,LU,,NaN,,NaN
A,C254,V92111,TOTAL,LV,,NaN,,NaN
A,C254,V92111,TOTAL,MK,,NaN,,NaN
A,C254,V92111,TOTAL,PL,,NaN,,NaN
A,C254,V92112,0-9,ES,,NaN,,NaN
A,C254,V92112,0-9,FR,,NaN,,NaN
A,C254,V92112,0-9,IT,,NaN,,NaN
A,C254,V92112,0-9,LU,,NaN,,NaN
A,C254,V92112,0-9,MK,,NaN,,NaN
A,C254,V92112,0-9,PL,,NaN,,NaN
A,C254,V92112,10-19,ES,,NaN,,NaN
A,C254,V92112,10-19,FR,,NaN,,NaN
A,C254,V92112,10-19,IT,,NaN,,NaN
A,C254,V92112,10-19,LV,,NaN,,NaN
A,C254,V92112,20-49,ES,,NaN,,NaN
A,C254,V92112,20-49,FR,,NaN,,NaN
A,C254,V92112,20-49,IT,,NaN,,NaN
A,C254,V92112,20-49,PL,,NaN,,NaN
A,C254,V92112,50-249,ES,,NaN,,NaN
A,C254,V92112,50-249,FR,,NaN,,NaN
A,C254,V92112,50-249,IT,,NaN,,NaN
A,C254,V92112,50-249,PL,,NaN,,NaN
A,C254,V92112,GE250,ES,,NaN,,NaN
A,C254,V92112,GE250,FR,,NaN,,NaN
A,C254,V92112,GE250,IT,,NaN,,NaN
A,C254,V92112,GE250,PL,,NaN,,NaN
A,C254,V92112,TOTAL,ES,,NaN,,NaN
A,C254,V92112,TOTAL,FR,,NaN,,NaN
A,C254,V92112,TOTAL,IT,,NaN,,NaN
A,C254,V92112,TOTAL,LU,,NaN,,NaN
A,C254,V92112,TOTAL,LV,,NaN,,NaN
A,C254,V92112,TOTAL,MK,,NaN,,NaN
A,C254,V92112,TOTAL,PL,,NaN,,NaN
A,C254,V94210,0-9,ES,,NaN,,NaN
A,C254,V94210,0-9,FR,,NaN,,NaN
A,C254,V94210,0-9,IT,,NaN,,NaN
A,C254,V94210,0-9,LU,,NaN,,NaN
A,C254,V94210,0-9,LV,,NaN,,NaN
A,C254,V94210,0-9,MK,,NaN,,NaN
A,C254,V94210,0-9,MT,,NaN,,NaN
A,C254,V94210,0-9,PL,,NaN,,NaN
A,C254,V94210,10-19,ES,,NaN,,NaN
A,C254,V94210,10-19,FR,,NaN,,NaN
A,C254,V94210,10-19,IT,,NaN,,NaN
A,C254,V94210,10-19,LU,,NaN,,NaN
A,C254,V94210,10-19,LV,,NaN,,NaN
A,C254,V94210,10-19,MK,,NaN,,NaN
A,C254,V94210,10-19,MT,,NaN,,NaN
A,C254,V94210,10-19,PL,,NaN,,NaN
A,C254,V94210,20-49,ES,,NaN,,NaN
A,C254,V94210,20-49,FR,,NaN,,NaN
A,C254,V94210,20-49,IT,,NaN,,NaN
A,C254,V94210,20-49,LU,,NaN,,NaN
A,C254,V94210,20-49,LV,,NaN,,NaN
A,C254,V94210,20-49,MK,,NaN,,NaN
A,C254,V94210,20-49,MT,,NaN,,NaN
A,C254,V94210,20-49,PL,,NaN,,NaN
A,C254,V94210,50-249,ES,,NaN,,NaN
A,C254,V94210,50-249,FR,,NaN,,NaN
A,C254,V94210,50-249,IT,,NaN,,NaN
A,C254,V94210,50-249,LU,,NaN,,NaN
A,C254,V94210,50-249,LV,,NaN,,NaN
A,C254,V94210,50-249,MK,,NaN,,NaN
A,C254,V94210,50-249,MT,,NaN,,NaN
A,C254,V94210,50-249,PL,,NaN,,NaN
A,C254,V94210,GE250,ES,,NaN,,NaN
A,C254,V94210,GE250,FR,,NaN,,NaN
A,C254,V94210,GE250,IT,,NaN,,NaN
A,C254,V94210,GE250,LU,,NaN,,NaN
A,C254,V94210,GE250,LV,,NaN,,NaN
A,C254,V94210,GE250,MK,,NaN,,NaN
A,C254,V94210,GE250,MT,,NaN,,NaN
A,C254,V94210,GE250,PL,,NaN,,NaN
A,C254,V94210,TOTAL,ES,,NaN,,NaN
A,C254,V94210,TOTAL,FR,,NaN,,NaN
A,C254,V94210,TOTAL,IT,,NaN,,NaN
A,C254,V94210,TOTAL,LU,,NaN,,NaN
A,C254,V94210,TOTAL,LV,,NaN,,NaN
A,C254,V94210,TOTAL,MK,,NaN,,NaN
A,C254,V94210,TOTAL,MT,,NaN,,NaN
A,C254,V94210,TOTAL,PL,,NaN,,NaN
A,C254,V94240,0-9,ES,,NaN,,NaN
A,C254,V94240,0-9,FR,,NaN,,NaN
A,C254,V94240,0-9,IT,,NaN,,NaN
A,C254,V94240,0-9,LU,,NaN,,NaN
A,C254,V94240,0-9,LV,,NaN,,NaN
A,C254,V94240,0-9,MK,,NaN,,NaN
A,C254,V94240,0-9,MT,,NaN,,NaN
A,C254,V94240,0-9,PL,,NaN,,NaN
A,C254,V94240,10-19,ES,,NaN,,NaN
A,C254,V94240,10-19,FR,,NaN,,NaN
A,C254,V94240,10-19,IT,,NaN,,NaN
A,C254,V94240,10-19,LU,,NaN,,NaN
A,C254,V94240,10-19,LV,,NaN,,NaN
A,C254,V94240,10-19,MK,,NaN,,NaN
A,C254,V94240,10-19,MT,,NaN,,NaN
A,C254,V94240,10-19,PL,,NaN,,NaN
A,C254,V94240,20-49,ES,,NaN,,NaN
A,C254,V94240,20-49,FR,,NaN,,NaN
A,C254,V94240,20-49,IT,,NaN,,NaN
A,C254,V94240,20-49,LU,,NaN,,NaN
A,C254,V94240,20-49,LV,,NaN,,NaN
A,C254,V94240,20-49,MK,,NaN,,NaN
A,C254,V94240,20-49,MT,,NaN,,NaN
A,C254,V94240,20-49,PL,,NaN,,NaN
A,C254,V94240,50-249,ES,,NaN,,NaN
A,C254,V94240,50-249,FR,,NaN,,NaN
A,C254,V94240,50-249,IT,,NaN,,NaN
A,C254,V94240,50-249,LU,,NaN,,NaN
A,C254,V94240,50-249,LV,,NaN,,NaN
A,C254,V94240,50-249,MK,,NaN,,NaN
A,C254,V94240,50-249,MT,,NaN,,NaN
A,C254,V94240,50-249,PL,,NaN,,NaN
A,C254,V94240,GE250,ES,,NaN,,NaN
A,C254,V94240,GE250,FR,,NaN,,NaN
A,C254,V94240,GE250,IT,,NaN,,NaN
A,C254,V94240,GE250,LU,,NaN,,NaN
A,C254,V94240,GE250,LV,,NaN,,NaN
A,C254,V94240,GE250,MK,,NaN,,NaN
A,C254,V94240,GE250,MT,,NaN,,NaN
A,C254,V94240,GE250,PL,,NaN,,NaN
A,C254,V94240,TOTAL,ES,,NaN,,NaN
A,C254,V94240,TOTAL,FR,,NaN,,NaN
A,C254,V94240,TOTAL,IT,,NaN,,NaN
A,C254,V94240,TOTAL,LU,,NaN,,NaN
A,C254,V94240,TOTAL,LV,,NaN,,NaN
A,C254,V94240,TOTAL,MK,,NaN,,NaN
A,C254,V94240,TOTAL,MT,,NaN,,NaN
A,C254,V94240,TOTAL,PL,,NaN,,NaN
A,C254,V94270,0-9,ES,,NaN,,NaN
A,C254,V94270,0-9,FR,,NaN,,NaN
A,C254,V94270,0-9,IT,,NaN,,NaN
A,C254,V94270,0-9,LU,,NaN,,NaN
A,C254,V94270,0-9,LV,,NaN,,NaN
A,C254,V94270,0-9,MK,,NaN,,NaN
A,C254,V94270,0-9,MT,,NaN,,NaN
A,C254,V94270,0-9,PL,,NaN,,NaN
A,C254,V94270,10-19,ES,,NaN,,NaN
A,C254,V94270,10-19,FR,,NaN,,NaN
A,C254,V94270,10-19,IT,,NaN,,NaN
A,C254,V94270,10-19,LU,,NaN,,NaN
A,C254,V94270,10-19,LV,,NaN,,NaN
A,C254,V94270,10-19,MK,,NaN,,NaN
A,C254,V94270,10-19,MT,,NaN,,NaN
A,C254,V94270,10-19,PL,,NaN,,NaN
A,C254,V94270,20-49,ES,,NaN,,NaN
A,C254,V94270,20-49,FR,,NaN,,NaN
A,C254,V94270,20-49,IT,,NaN,,NaN
A,C254,V94270,20-49,LU,,NaN,,NaN
A,C254,V94270,20-49,LV,,NaN,,NaN
A,C254,V94270,20-49,MK,,NaN,,NaN
A,C254,V94270,20-49,MT,,NaN,,NaN
A,C254,V94270,20-49,PL,,NaN,,NaN
A,C254,V94270,50-249,ES,,NaN,,NaN
A,C254,V94270,50-249,FR,,NaN,,NaN
A,C254,V94270,50-249,IT,,NaN,,NaN
A,C254,V94270,50-249,LU,,NaN,,NaN
A,C254,V94270,50-249,LV,,NaN,,NaN
A,C254,V94270,50-249,MK,,NaN,,NaN
A,C254,V94270,50-249,MT,,NaN,,NaN
A,C254,V94270,50-249,PL,,NaN,,NaN
A,C254,V94270,GE250,ES,,NaN,,NaN
A,C254,V94270,GE250,FR,,NaN,,NaN
A,C254,V94270,GE250,IT,,NaN,,NaN
A,C254,V94270,GE250,LU,,NaN,,NaN
A,C254,V94270,GE250,LV,,NaN,,NaN
A,C254,V94270,GE250,MK,,NaN,,NaN
A,C254,V94270,GE250,MT,,NaN,,NaN
A,C254,V94270,GE250,PL,,NaN,,NaN
A,C254,V94270,TOTAL,ES,,NaN,,NaN
A,C254,V94270,TOTAL,FR,,NaN,,NaN
A,C254,V94270,TOTAL,IT,,NaN,,NaN
A,C254,V94270,TOTAL,LU,,NaN,,NaN
A,C254,V94270,TOTAL,LV,,NaN,,NaN
A,C254,V94270,TOTAL,MK,,NaN,,NaN
A,C254,V94270,TOTAL,MT,,NaN,,NaN
A,C254,V94270,TOTAL,PL,,NaN,,NaN
A,C254,V94310,0-9,ES,,NaN,,NaN
A,C254,V94310,0-9,FR,,NaN,,NaN
A,C254,V94310,0-9,IT,,NaN,,NaN
A,C254,V94310,0-9,LU,,NaN,,NaN
A,C254,V94310,0-9,LV,,NaN,,NaN
A,C254,V94310,0-9,MT,,NaN,,NaN
A,C254,V94310,0-9,PL,,NaN,,NaN
A,C254,V94310,10-19,ES,,NaN,,NaN
A,C254,V94310,10-19,FR,,NaN,,NaN
A,C254,V94310,10-19,IT,,NaN,,NaN
A,C254,V94310,10-19,LU,,NaN,,NaN
A,C254,V94310,10-19,LV,,NaN,,NaN
A,C254,V94310,10-19,MT,,NaN,,NaN
A,C254,V94310,10-19,PL,,NaN,,NaN
A,C254,V94310,20-49,ES,,NaN,,NaN
A,C254,V94310,20-49,FR,,NaN,,NaN
A,C254,V94310,20-49,IT,,NaN,,NaN
A,C254,V94310,20-49,LU,,NaN,,NaN
A,C254,V94310,20-49,LV,,NaN,,NaN
A,C254,V94310,20-49,MT,,NaN,,NaN
A,C254,V94310,20-49,PL,,NaN,,NaN
A,C254,V94310,50-249,ES,,NaN,,NaN
A,C254,V94310,50-249,FR,,NaN,,NaN
A,C254,V94310,50-249,IT,,NaN,,NaN
A,C254,V94310,50-249,LU,,NaN,,NaN
A,C254,V94310,50-249,LV,,NaN,,NaN
A,C254,V94310,50-249,MT,,NaN,,NaN
A,C254,V94310,50-249,PL,,NaN,,NaN
A,C254,V94310,GE250,ES,,NaN,,NaN
A,C254,V94310,GE250,FR,,NaN,,NaN
A,C254,V94310,GE250,IT,,NaN,,NaN
A,C254,V94310,GE250,LU,,NaN,,NaN
A,C254,V94310,GE250,LV,,NaN,,NaN
A,C254,V94310,GE250,MT,,NaN,,NaN
A,C254,V94310,GE250,PL,,NaN,,NaN
A,C254,V94310,TOTAL,ES,,NaN,,NaN
A,C254,V94310,TOTAL,FR,,NaN,,NaN
A,C254,V94310,TOTAL,IT,,NaN,,NaN
A,C254,V94310,TOTAL,LU,,NaN,,NaN
A,C254,V94310,TOTAL,LV,,NaN,,NaN
A,C254,V94310,TOTAL,MT,,NaN,,NaN
A,C254,V94310,TOTAL,PL,,NaN,,NaN
A,C255,V11110,0-9,AL,,NaN,,u
A,C255,V11110,0-9,AT,338.0,NaN,315.0,NaN
A,C255,V11110,0-9,BA,,NaN,56.0,NaN
A,C255,V11110,0-9,BE,785.0,NaN,,NaN
A,C255,V11110,0-9,BG,,NaN,21.0,NaN
A,C255,V11110,0-9,CH,25.0,NaN,22.0,NaN
A,C255,V11110,0-9,CY,0.0,NaN,0.0,NaN
A,C255,V11110,0-9,CZ,,u,,u
A,C255,V11110,0-9,DE,488.0,NaN,579.0,NaN
A,C255,V11110,0-9,DK,271.0,NaN,383.0,NaN
A,C255,V11110,0-9,EE,64.0,NaN,56.0,NaN
A,C255,V11110,0-9,EL,223.0,NaN,170.0,NaN
A,C255,V11110,0-9,ES,1059.0,NaN,926.0,NaN
A,C255,V11110,0-9,EU27_2020,,NaN,10568.0,NaN
A,C255,V11110,0-9,FI,96.0,NaN,85.0,NaN
A,C255,V11110,0-9,FR,1304.0,NaN,1528.0,NaN
A,C255,V11110,0-9,HR,83.0,NaN,80.0,NaN
A,C255,V11110,0-9,HU,92.0,NaN,91.0,NaN
A,C255,V11110,0-9,IE,14.0,NaN,12.0,NaN
A,C255,V11110,0-9,IS,23.0,p,25.0,p
A,C255,V11110,0-9,IT,685.0,NaN,763.0,NaN
A,C255,V11110,0-9,LT,25.0,NaN,35.0,NaN
A,C255,V11110,0-9,LU,5.0,NaN,9.0,NaN
A,C255,V11110,0-9,LV,30.0,NaN,25.0,NaN
A,C255,V11110,0-9,MK,28.0,NaN,,NaN
A,C255,V11110,0-9,MT,,NaN,,NaN
A,C255,V11110,0-9,NL,352.0,NaN,322.0,NaN
A,C255,V11110,0-9,NO,38.0,NaN,31.0,NaN
A,C255,V11110,0-9,PL,643.0,NaN,713.0,NaN
A,C255,V11110,0-9,PT,836.0,NaN,773.0,NaN
A,C255,V11110,0-9,RO,109.0,NaN,119.0,NaN
A,C255,V11110,0-9,RS,37.0,p,33.0,NaN
A,C255,V11110,0-9,SE,543.0,NaN,424.0,NaN
A,C255,V11110,0-9,SI,85.0,NaN,82.0,NaN
A,C255,V11110,0-9,SK,120.0,NaN,,NaN
A,C255,V11110,0-9,UK,350.0,b,,NaN
A,C255,V11110,10-19,AL,,NaN,,u
A,C255,V11110,10-19,AT,21.0,NaN,19.0,NaN
A,C255,V11110,10-19,BA,,NaN,,NaN
A,C255,V11110,10-19,BE,,NaN,33.0,NaN
A,C255,V11110,10-19,BG,3.0,NaN,,NaN
A,C255,V11110,10-19,CH,19.0,NaN,16.0,NaN
A,C255,V11110,10-19,CY,0.0,NaN,0.0,NaN
A,C255,V11110,10-19,CZ,,u,,u
A,C255,V11110,10-19,DE,240.0,NaN,96.0,NaN
A,C255,V11110,10-19,DK,9.0,NaN,13.0,NaN
A,C255,V11110,10-19,EE,5.0,NaN,1.0,NaN
A,C255,V11110,10-19,EL,,NaN,,NaN
A,C255,V11110,10-19,ES,168.0,NaN,156.0,NaN
A,C255,V11110,10-19,EU27_2020,,NaN,969.0,NaN
A,C255,V11110,10-19,FI,2.0,NaN,4.0,NaN
A,C255,V11110,10-19,FR,217.0,NaN,158.0,NaN
A,C255,V11110,10-19,HR,6.0,NaN,5.0,NaN
A,C255,V11110,10-19,HU,11.0,NaN,13.0,NaN
A,C255,V11110,10-19,IE,,NaN,4.0,NaN
A,C255,V11110,10-19,IS,3.0,p,1.0,p
A,C255,V11110,10-19,IT,265.0,NaN,284.0,NaN
A,C255,V11110,10-19,LT,3.0,NaN,2.0,NaN
A,C255,V11110,10-19,LU,1.0,NaN,3.0,NaN
A,C255,V11110,10-19,LV,1.0,NaN,1.0,NaN
A,C255,V11110,10-19,MK,6.0,NaN,,NaN
A,C255,V11110,10-19,MT,0.0,NaN,0.0,NaN
A,C255,V11110,10-19,NL,63.0,NaN,56.0,NaN
A,C255,V11110,10-19,NO,4.0,NaN,2.0,NaN
A,C255,V11110,10-19,PL,25.0,NaN,38.0,NaN
A,C255,V11110,10-19,PT,18.0,NaN,18.0,NaN
A,C255,V11110,10-19,RO,20.0,NaN,13.0,NaN
A,C255,V11110,10-19,RS,,NaN,,NaN
A,C255,V11110,10-19,SE,35.0,NaN,25.0,NaN
A,C255,V11110,10-19,SI,3.0,NaN,3.0,NaN
A,C255,V11110,10-19,SK,,NaN,0.0,NaN
A,C255,V11110,10-19,UK,110.0,b,,NaN
A,C255,V11110,20-49,AL,,NaN,,u
A,C255,V11110,20-49,AT,21.0,NaN,24.0,NaN
A,C255,V11110,20-49,BA,8.0,e,3.0,NaN
A,C255,V11110,20-49,BE,,NaN,,NaN
A,C255,V11110,20-49,BG,,NaN,,NaN
A,C255,V11110,20-49,CH,18.0,NaN,18.0,NaN
A,C255,V11110,20-49,CY,0.0,NaN,0.0,NaN
A,C255,V11110,20-49,CZ,,u,,u
A,C255,V11110,20-49,DE,362.0,NaN,340.0,NaN
A,C255,V11110,20-49,DK,6.0,NaN,5.0,NaN
A,C255,V11110,20-49,EE,3.0,NaN,2.0,NaN
A,C255,V11110,20-49,EL,,NaN,,NaN
A,C255,V11110,20-49,ES,180.0,NaN,138.0,NaN
A,C255,V11110,20-49,EU27_2020,,NaN,1076.0,NaN
A,C255,V11110,20-49,FI,0.0,NaN,0.0,NaN
A,C255,V11110,20-49,FR,226.0,NaN,174.0,NaN
A,C255,V11110,20-49,HR,3.0,NaN,3.0,NaN
A,C255,V11110,20-49,HU,9.0,NaN,11.0,NaN
A,C255,V11110,20-49,IE,,NaN,,NaN
A,C255,V11110,20-49,IS,0.0,p,0.0,p
A,C255,V11110,20-49,IT,246.0,NaN,238.0,NaN
A,C255,V11110,20-49,LT,5.0,NaN,3.0,NaN
A,C255,V11110,20-49,LU,4.0,NaN,4.0,NaN
A,C255,V11110,20-49,LV,1.0,NaN,1.0,NaN
A,C255,V11110,20-49,MK,3.0,NaN,,NaN
A,C255,V11110,20-49,MT,0.0,NaN,0.0,NaN
A,C255,V11110,20-49,NL,41.0,NaN,42.0,NaN
A,C255,V11110,20-49,NO,1.0,NaN,1.0,NaN
A,C255,V11110,20-49,PL,22.0,NaN,28.0,NaN
A,C255,V11110,20-49,PT,13.0,NaN,11.0,NaN
A,C255,V11110,20-49,RO,20.0,NaN,16.0,NaN
A,C255,V11110,20-49,RS,,NaN,,NaN
A,C255,V11110,20-49,SE,8.0,NaN,4.0,NaN
A,C255,V11110,20-49,SI,4.0,NaN,3.0,NaN
A,C255,V11110,20-49,SK,,NaN,,NaN
A,C255,V11110,20-49,UK,75.0,b,,NaN
A,C255,V11110,50-249,AL,,NaN,,d
A,C255,V11110,50-249,AT,19.0,NaN,15.0,NaN
A,C255,V11110,50-249,BA,,NaN,4.0,NaN
A,C255,V11110,50-249,BE,9.0,NaN,7.0,NaN
A,C255,V11110,50-249,BG,,NaN,,NaN
A,C255,V11110,50-249,CH,24.0,NaN,25.0,NaN
A,C255,V11110,50-249,CY,0.0,NaN,0.0,NaN
A,C255,V11110,50-249,CZ,,u,,u
A,C255,V11110,50-249,DE,401.0,NaN,362.0,NaN
A,C255,V11110,50-249,DK,4.0,NaN,4.0,NaN
A,C255,V11110,50-249,EE,1.0,NaN,1.0,NaN
A,C255,V11110,50-249,EL,,NaN,,NaN
A,C255,V11110,50-249,ES,74.0,NaN,68.0,NaN
A,C255,V11110,50-249,EU27_2020,,NaN,913.0,NaN
A,C255,V11110,50-249,FI,1.0,NaN,1.0,NaN
A,C255,V11110,50-249,FR,110.0,NaN,100.0,NaN
A,C255,V11110,50-249,HR,1.0,NaN,1.0,NaN
A,C255,V11110,50-249,HU,18.0,NaN,19.0,NaN
A,C255,V11110,50-249,IE,,NaN,,NaN
A,C255,V11110,50-249,IS,0.0,p,0.0,p
A,C255,V11110,50-249,IT,186.0,NaN,198.0,NaN
A,C255,V11110,50-249,LT,5.0,NaN,6.0,NaN
A,C255,V11110,50-249,LU,0.0,NaN,0.0,NaN
A,C255,V11110,50-249,LV,0.0,NaN,0.0,NaN
A,C255,V11110,50-249,MK,2.0,NaN,,NaN
A,C255,V11110,50-249,MT,0.0,NaN,0.0,NaN
A,C255,V11110,50-249,NL,43.0,NaN,37.0,NaN
A,C255,V11110,50-249,NO,1.0,NaN,1.0,NaN
A,C255,V11110,50-249,PL,32.0,NaN,27.0,NaN
A,C255,V11110,50-249,PT,3.0,NaN,3.0,NaN
A,C255,V11110,50-249,RO,20.0,NaN,22.0,NaN
A,C255,V11110,50-249,RS,6.0,p,6.0,NaN
A,C255,V11110,50-249,SE,2.0,NaN,2.0,NaN
A,C255,V11110,50-249,SI,3.0,NaN,3.0,NaN
