freq,size_emp,nace_r2,indic_is,unit,geo,2021,2023,2024,2025
A,GE10,C,E_AI_AEXT,PC_ENT,EL,3.67,2.07,5.19,2.96
A,GE10,C,E_AI_AEXT,PC_ENT,ES,3.52,4.34,4.03,4.77
A,GE10,C,E_AI_AEXT,PC_ENT,EU27_2020,2.96,,3.45,
A,GE10,C,E_AI_AEXT,PC_ENT,FI,6.35,5.39,5.26,
A,GE10,C,E_AI_AEXT,PC_ENT,FR,1.99,,2.52,5.2
A,GE10,C,E_AI_AEXT,PC_ENT,HR,1.22,1.26,1.36,2.29
A,GE10,C,E_AI_AEXT,PC_ENT,HU,1.88,1.87,1.8,2.3
A,GE10,C,E_AI_AEXT,PC_ENT,LT,2.2,2.16,3.32,6.01
A,GE10,C,E_AI_AEXT,PC_ENT,LU,,,7.87,7.66
A,GE10,C,E_AI_AEXT,PC_ENT,LV,1.37,1.39,2.03,1.88
A,GE10,C,E_AI_AEXT,PC_ENT,MT,3.29,3.61,5.12,5.07
A,GE10,C,E_AI_AEXT,PC_ENT,NL,6.81,4.99,6.85,7.25
A,GE10,C,E_AI_AEXT,PC_ENT,NO,3.64,2.98,2.71,2.71
A,GE10,C,E_AI_AEXT,PC_ENT,PL,0.96,1.52,1.81,2.24
A,GE10,C,E_AI_AEXT,PC_ENT,PT,4.23,5.15,3.71,4.83
A,GE10,C,E_AI_AEXT,PC_ENT,SE,3.27,2.05,3.86,3.31
A,GE10,C,E_AI_AEXT,PC_ENT,SI,4.04,5.6,9.85,5.23
A,GE10,C,E_AI_AEXT,PC_ENT,SK,2.36,1.82,1.78,2.76
A,GE10,C,E_AI_AEXT,PC_ENT,TR,,,,1.45
A,GE10,C,E_AI_AEXT,PC_ENT_AI_TANY,AT,61.55,46.16,25.89,25.4
A,GE10,C,E_AI_AEXT,PC_ENT_AI_TANY,BE,34.41,36.17,33.05,25.93
A,GE10,C,E_AI_AEXT,PC_ENT_AI_TANY,BG,,29.89,27.31,30.49
A,GE10,C,E_AI_AEXT,PC_ENT_AI_TANY,CY,58.22,40.33,63.89,40.37
A,GE10,C,E_AI_AEXT,PC_ENT_AI_TANY,CZ,34.38,34.77,21.47,
A,GE10,C,E_AI_AEXT,PC_ENT_AI_TANY,DK,58.89,,40.57,
A,GE10,C,E_AI_AEXT,PC_ENT_AI_TANY,EE,53.79,60.36,38.92,
A,GE10,C,E_AI_AEXT,PC_ENT_AI_TANY,EL,68.58,39.94,69.31,38.05
A,GE10,C,E_AI_AEXT,PC_ENT_AI_TANY,ES,47.42,50.03,41.12,27.81
A,GE10,C,E_AI_AEXT,PC_ENT_AI_TANY,EU27_2020,45.28,,34.79,
A,GE10,C,E_AI_AEXT,PC_ENT_AI_TANY,FI,39.06,41.54,25.37,
A,GE10,C,E_AI_AEXT,PC_ENT_AI_TANY,FR,37.33,,33.86,30.69
A,GE10,C,E_AI_AEXT,PC_ENT_AI_TANY,HR,14.67,18.79,14.05,17.74
A,GE10,C,E_AI_AEXT,PC_ENT_AI_TANY,HU,46.88,44.13,37.21,29.58
A,GE10,C,E_AI_AEXT,PC_ENT_AI_TANY,LT,43.48,44.7,37.76,31.37
A,GE10,C,E_AI_AEXT,PC_ENT_AI_TANY,LU,,,29.03,20.38
A,GE10,C,E_AI_AEXT,PC_ENT_AI_TANY,LV,52.6,33.55,24.2,15.25
A,GE10,C,E_AI_AEXT,PC_ENT_AI_TANY,MT,52.72,35.93,37.49,28.51
A,GE10,C,E_AI_AEXT,PC_ENT_AI_TANY,NL,54.85,42.55,38.0,25.4
A,GE10,C,E_AI_AEXT,PC_ENT_AI_TANY,NO,38.95,35.67,18.43,10.41
A,GE10,C,E_AI_AEXT,PC_ENT_AI_TANY,PL,41.06,53.05,35.36,29.09
A,GE10,C,E_AI_AEXT,PC_ENT_AI_TANY,PT,49.3,58.92,54.73,48.56
A,GE10,C,E_AI_AEXT,PC_ENT_AI_TANY,SE,36.87,27.41,19.8,10.07
A,GE10,C,E_AI_AEXT,PC_ENT_AI_TANY,SI,32.16,45.36,45.52,23.05
A,GE10,C,E_AI_AEXT,PC_ENT_AI_TANY,SK,43.78,30.04,22.03,17.42
A,GE10,C,E_AI_AEXT,PC_ENT_AI_TANY,TR,,,,20.64
A,GE10,C,E_AI_AEXT,PC_ENT_IUSE,AT,6.0,5.69,5.88,8.27
A,GE10,C,E_AI_AEXT,PC_ENT_IUSE,BE,3.59,5.54,7.68,10.32
A,GE10,C,E_AI_AEXT,PC_ENT_IUSE,BG,,0.78,1.22,1.65
A,GE10,C,E_AI_AEXT,PC_ENT_IUSE,CY,1.2,1.54,1.91,1.72
A,GE10,C,E_AI_AEXT,PC_ENT_IUSE,CZ,1.48,2.13,2.09,
A,GE10,C,E_AI_AEXT,PC_ENT_IUSE,DK,16.06,,8.82,
A,GE10,C,E_AI_AEXT,PC_ENT_IUSE,EE,1.49,1.9,3.84,
A,GE10,C,E_AI_AEXT,PC_ENT_IUSE,EL,3.76,2.1,5.26,3.02
A,GE10,C,E_AI_AEXT,PC_ENT_IUSE,ES,3.55,4.38,4.06,4.79
A,GE10,C,E_AI_AEXT,PC_ENT_IUSE,EU27_2020,3.01,,3.49,
A,GE10,C,E_AI_AEXT,PC_ENT_IUSE,FI,6.35,5.39,5.26,
A,GE10,C,E_AI_AEXT,PC_ENT_IUSE,FR,2.02,,2.53,5.23
A,GE10,C,E_AI_AEXT,PC_ENT_IUSE,HR,1.28,1.32,1.38,2.3
A,GE10,C,E_AI_AEXT,PC_ENT_IUSE,HU,1.97,1.92,1.86,2.41
A,GE10,C,E_AI_AEXT,PC_ENT_IUSE,LT,2.2,2.16,3.32,6.01
A,GE10,C,E_AI_AEXT,PC_ENT_IUSE,LU,,,7.98,7.66
A,GE10,C,E_AI_AEXT,PC_ENT_IUSE,LV,1.38,1.39,2.03,1.88
A,GE10,C,E_AI_AEXT,PC_ENT_IUSE,MT,3.34,3.69,5.15,5.17
A,GE10,C,E_AI_AEXT,PC_ENT_IUSE,NL,6.81,4.99,6.85,7.25
A,GE10,C,E_AI_AEXT,PC_ENT_IUSE,NO,3.7,2.99,2.72,2.73
A,GE10,C,E_AI_AEXT,PC_ENT_IUSE,PL,0.97,1.53,1.83,2.27
A,GE10,C,E_AI_AEXT,PC_ENT_IUSE,PT,4.35,5.32,3.77,4.87
A,GE10,C,E_AI_AEXT,PC_ENT_IUSE,SE,3.28,2.05,3.88,3.31
A,GE10,C,E_AI_AEXT,PC_ENT_IUSE,SI,4.04,5.65,10.0,5.27
A,GE10,C,E_AI_AEXT,PC_ENT_IUSE,SK,2.44,1.94,1.85,2.83
A,GE10,C,E_AI_AEXT,PC_ENT_IUSE,TR,,,,1.48
A,GE10,C,E_AI_AMOWN,PC_ENT,AT,5.36,5.56,8.0,9.61
A,GE10,C,E_AI_AMOWN,PC_ENT,BE,2.73,2.67,6.38,7.21
A,GE10,C,E_AI_AMOWN,PC_ENT,BG,,0.28,0.55,0.57
A,GE10,C,E_AI_AMOWN,PC_ENT,CY,1.19,0.54,0.49,1.7
A,GE10,C,E_AI_AMOWN,PC_ENT,CZ,1.21,2.02,2.58,
A,GE10,C,E_AI_AMOWN,PC_ENT,DK,14.21,,9.62,
A,GE10,C,E_AI_AMOWN,PC_ENT,EE,1.26,1.64,3.38,
A,GE10,C,E_AI_AMOWN,PC_ENT,EL,0.4,0.6,0.97,0.92
A,GE10,C,E_AI_AMOWN,PC_ENT,ES,0.71,1.16,1.31,2.15
A,GE10,C,E_AI_AMOWN,PC_ENT,EU27_2020,1.6,,2.43,
A,GE10,C,E_AI_AMOWN,PC_ENT,FI,5.81,5.33,7.22,
A,GE10,C,E_AI_AMOWN,PC_ENT,FR,0.81,,1.23,
A,GE10,C,E_AI_AMOWN,PC_ENT,HR,1.6,1.94,1.51,3.4
A,GE10,C,E_AI_AMOWN,PC_ENT,HU,0.85,1.04,1.05,0.98
A,GE10,C,E_AI_AMOWN,PC_ENT,LT,0.7,0.59,2.12,3.32
A,GE10,C,E_AI_AMOWN,PC_ENT,LU,,,5.16,4.8
A,GE10,C,E_AI_AMOWN,PC_ENT,LV,0.24,0.28,0.86,1.68
A,GE10,C,E_AI_AMOWN,PC_ENT,MT,0.33,1.68,2.53,3.38
A,GE10,C,E_AI_AMOWN,PC_ENT,NL,3.67,2.89,3.55,6.96
A,GE10,C,E_AI_AMOWN,PC_ENT,NO,2.71,2.57,2.72,8.48
A,GE10,C,E_AI_AMOWN,PC_ENT,PL,1.03,1.42,2.15,2.83
A,GE10,C,E_AI_AMOWN,PC_ENT,PT,0.74,1.36,0.94,2.18
A,GE10,C,E_AI_AMOWN,PC_ENT,SE,2.45,3.32,5.95,10.64
A,GE10,C,E_AI_AMOWN,PC_ENT,SI,3.9,4.62,6.77,4.42
A,GE10,C,E_AI_AMOWN,PC_ENT,SK,1.5,1.87,2.46,5.05
A,GE10,C,E_AI_AMOWN,PC_ENT,TR,,,,2.1
A,GE10,C,E_AI_AMOWN,PC_ENT_AI_TANY,AT,55.81,45.14,35.25,29.53
A,GE10,C,E_AI_AMOWN,PC_ENT_AI_TANY,BE,26.21,17.46,27.46,18.12
A,GE10,C,E_AI_AMOWN,PC_ENT_AI_TANY,BG,,11.01,12.64,10.77
A,GE10,C,E_AI_AMOWN,PC_ENT_AI_TANY,CY,58.11,14.15,16.57,40.0
A,GE10,C,E_AI_AMOWN,PC_ENT_AI_TANY,CZ,28.76,33.56,27.04,
A,GE10,C,E_AI_AMOWN,PC_ENT_AI_TANY,DK,52.09,,44.21,
A,GE10,C,E_AI_AMOWN,PC_ENT_AI_TANY,EE,46.38,52.6,34.58,
A,GE10,C,E_AI_AMOWN,PC_ENT_AI_TANY,EL,7.4,11.49,12.93,11.8
A,GE10,C,E_AI_AMOWN,PC_ENT_AI_TANY,ES,9.6,13.43,13.36,12.54
A,GE10,C,E_AI_AMOWN,PC_ENT_AI_TANY,EU27_2020,24.43,,24.51,
A,GE10,C,E_AI_AMOWN,PC_ENT_AI_TANY,FI,35.72,41.1,34.82,
A,GE10,C,E_AI_AMOWN,PC_ENT_AI_TANY,FR,15.29,,16.54,
A,GE10,C,E_AI_AMOWN,PC_ENT_AI_TANY,HR,19.34,29.0,15.57,26.35
A,GE10,C,E_AI_AMOWN,PC_ENT_AI_TANY,HU,21.36,24.58,21.66,12.59
A,GE10,C,E_AI_AMOWN,PC_ENT_AI_TANY,LT,13.77,12.12,24.07,17.3
A,GE10,C,E_AI_AMOWN,PC_ENT_AI_TANY,LU,,,19.01,12.77
A,GE10,C,E_AI_AMOWN,PC_ENT_AI_TANY,LV,9.0,6.7,10.29,13.58
A,GE10,C,E_AI_AMOWN,PC_ENT_AI_TANY,MT,5.25,16.7,18.54,19.03
A,GE10,C,E_AI_AMOWN,PC_ENT_AI_TANY,NL,29.55,24.64,19.69,24.38
A,GE10,C,E_AI_AMOWN,PC_ENT_AI_TANY,NO,28.95,30.82,18.5,32.65
A,GE10,C,E_AI_AMOWN,PC_ENT_AI_TANY,PL,44.16,49.58,42.01,36.71
A,GE10,C,E_AI_AMOWN,PC_ENT_AI_TANY,PT,8.63,15.57,13.82,21.92
A,GE10,C,E_AI_AMOWN,PC_ENT_AI_TANY,SE,27.61,44.43,30.51,32.38
A,GE10,C,E_AI_AMOWN,PC_ENT_AI_TANY,SI,31.02,37.44,31.31,19.48
A,GE10,C,E_AI_AMOWN,PC_ENT_AI_TANY,SK,27.87,30.77,30.38,31.91
A,GE10,C,E_AI_AMOWN,PC_ENT_AI_TANY,TR,,,,29.87
A,GE10,C,E_AI_AMOWN,PC_ENT_IUSE,AT,5.44,5.57,8.0,9.62
A,GE10,C,E_AI_AMOWN,PC_ENT_IUSE,BE,2.73,2.67,6.38,7.21
A,GE10,C,E_AI_AMOWN,PC_ENT_IUSE,BG,,0.29,0.56,0.58
A,GE10,C,E_AI_AMOWN,PC_ENT_IUSE,CY,1.2,0.54,0.5,1.7
A,GE10,C,E_AI_AMOWN,PC_ENT_IUSE,CZ,1.24,2.05,2.63,
A,GE10,C,E_AI_AMOWN,PC_ENT_IUSE,DK,14.21,,9.62,
A,GE10,C,E_AI_AMOWN,PC_ENT_IUSE,EE,1.29,1.66,3.41,
A,GE10,C,E_AI_AMOWN,PC_ENT_IUSE,EL,0.41,0.6,0.98,0.94
A,GE10,C,E_AI_AMOWN,PC_ENT_IUSE,ES,0.72,1.18,1.32,2.16
A,GE10,C,E_AI_AMOWN,PC_ENT_IUSE,EU27_2020,1.62,,2.46,
A,GE10,C,E_AI_AMOWN,PC_ENT_IUSE,FI,5.81,5.33,7.22,
A,GE10,C,E_AI_AMOWN,PC_ENT_IUSE,FR,0.83,,1.24,
A,GE10,C,E_AI_AMOWN,PC_ENT_IUSE,HR,1.68,2.03,1.53,3.42
A,GE10,C,E_AI_AMOWN,PC_ENT_IUSE,HU,0.9,1.07,1.08,1.03
A,GE10,C,E_AI_AMOWN,PC_ENT_IUSE,LT,0.7,0.59,2.12,3.32
A,GE10,C,E_AI_AMOWN,PC_ENT_IUSE,LU,,,5.23,4.8
A,GE10,C,E_AI_AMOWN,PC_ENT_IUSE,LV,0.24,0.28,0.86,1.68
A,GE10,C,E_AI_AMOWN,PC_ENT_IUSE,MT,0.33,1.72,2.55,3.45
A,GE10,C,E_AI_AMOWN,PC_ENT_IUSE,NL,3.67,2.89,3.55,6.96
A,GE10,C,E_AI_AMOWN,PC_ENT_IUSE,NO,2.75,2.59,2.73,8.56
A,GE10,C,E_AI_AMOWN,PC_ENT_IUSE,PL,1.05,1.43,2.17,2.87
A,GE10,C,E_AI_AMOWN,PC_ENT_IUSE,PT,0.76,1.41,0.95,2.2
A,GE10,C,E_AI_AMOWN,PC_ENT_IUSE,SE,2.46,3.33,5.99,10.65
A,GE10,C,E_AI_AMOWN,PC_ENT_IUSE,SI,3.9,4.66,6.88,4.45
A,GE10,C,E_AI_AMOWN,PC_ENT_IUSE,SK,1.56,1.99,2.55,5.18
A,GE10,C,E_AI_AMOWN,PC_ENT_IUSE,TR,,,,2.14
A,GE10,C,E_AI_AOS,PC_ENT,AT,3.44,4.17,6.31,7.96
A,GE10,C,E_AI_AOS,PC_ENT,BE,2.44,2.81,3.98,8.96
A,GE10,C,E_AI_AOS,PC_ENT,BG,,0.24,0.57,0.97
A,GE10,C,E_AI_AOS,PC_ENT,CY,0.19,0.61,0.51,0.69
A,GE10,C,E_AI_AOS,PC_ENT,CZ,0.81,1.27,3.1,
A,GE10,C,E_AI_AOS,PC_ENT,DK,5.75,,7.4,
A,GE10,C,E_AI_AOS,PC_ENT,EE,0.63,0.77,4.12,
A,GE10,C,E_AI_AOS,PC_ENT,EL,0.13,0.87,1.01,0.69
A,GE10,C,E_AI_AOS,PC_ENT,ES,0.7,0.98,1.38,1.98
A,GE10,C,E_AI_AOS,PC_ENT,EU27_2020,1.0,,2.01,
A,GE10,C,E_AI_AOS,PC_ENT,FI,1.38,2.99,3.11,
A,GE10,C,E_AI_AOS,PC_ENT,FR,0.79,,1.25,2.76
A,GE10,C,E_AI_AOS,PC_ENT,HR,0.72,1.05,2.24,3.41
A,GE10,C,E_AI_AOS,PC_ENT,HU,0.46,0.89,0.78,0.74
A,GE10,C,E_AI_AOS,PC_ENT,LT,0.7,0.84,2.59,3.24
A,GE10,C,E_AI_AOS,PC_ENT,LU,,,3.8,4.82
A,GE10,C,E_AI_AOS,PC_ENT,LV,0.34,0.41,1.28,1.85
A,GE10,C,E_AI_AOS,PC_ENT,MT,0.61,1.45,2.11,1.82
A,GE10,C,E_AI_AOS,PC_ENT,NL,2.43,2.41,3.56,5.84
A,GE10,C,E_AI_AOS,PC_ENT,NO,1.85,2.13,1.19,4.16
A,GE10,C,E_AI_AOS,PC_ENT,PL,0.41,0.57,1.05,1.74
A,GE10,C,E_AI_AOS,PC_ENT,PT,0.6,1.23,1.02,1.68
A,GE10,C,E_AI_AOS,PC_ENT,SE,1.28,1.61,5.02,10.41
A,GE10,C,E_AI_AOS,PC_ENT,SI,1.92,3.37,3.88,4.36
A,GE10,C,E_AI_AOS,PC_ENT,SK,1.49,1.68,2.0,4.7
A,GE10,C,E_AI_AOS,PC_ENT,TR,,,,2.67
A,GE10,C,E_AI_AOS,PC_ENT_AI_TANY,AT,35.78,33.9,27.81,24.47
A,GE10,C,E_AI_AOS,PC_ENT_AI_TANY,BE,23.46,18.36,17.12,22.52
A,GE10,C,E_AI_AOS,PC_ENT_AI_TANY,BG,,9.46,12.99,18.51
A,GE10,C,E_AI_AOS,PC_ENT_AI_TANY,CY,9.06,16.08,17.16,16.17
A,GE10,C,E_AI_AOS,PC_ENT_AI_TANY,CZ,19.4,21.16,32.47,
A,GE10,C,E_AI_AOS,PC_ENT_AI_TANY,DK,21.08,,34.04,
A,GE10,C,E_AI_AOS,PC_ENT_AI_TANY,EE,23.37,24.61,42.17,
A,GE10,C,E_AI_AOS,PC_ENT_AI_TANY,EL,2.51,16.82,13.45,8.91
A,GE10,C,E_AI_AOS,PC_ENT_AI_TANY,ES,9.42,11.28,14.05,11.57
A,GE10,C,E_AI_AOS,PC_ENT_AI_TANY,EU27_2020,15.32,,20.25,
A,GE10,C,E_AI_AOS,PC_ENT_AI_TANY,FI,8.5,23.08,14.97,
A,GE10,C,E_AI_AOS,PC_ENT_AI_TANY,FR,14.89,,16.75,16.32
A,GE10,C,E_AI_AOS,PC_ENT_AI_TANY,HR,8.74,15.62,23.1,26.45
A,GE10,C,E_AI_AOS,PC_ENT_AI_TANY,HU,11.59,21.03,16.09,9.48
A,GE10,C,E_AI_AOS,PC_ENT_AI_TANY,LT,13.77,17.42,29.46,16.92
A,GE10,C,E_AI_AOS,PC_ENT_AI_TANY,LU,,,14.0,12.84
A,GE10,C,E_AI_AOS,PC_ENT_AI_TANY,LV,12.98,9.86,15.2,14.96
A,GE10,C,E_AI_AOS,PC_ENT_AI_TANY,MT,9.82,14.39,15.41,10.24
A,GE10,C,E_AI_AOS,PC_ENT_AI_TANY,NL,19.61,20.49,19.75,20.46
A,GE10,C,E_AI_AOS,PC_ENT_AI_TANY,NO,19.79,25.48,8.08,16.01
A,GE10,C,E_AI_AOS,PC_ENT_AI_TANY,PL,17.51,19.8,20.4,22.61
A,GE10,C,E_AI_AOS,PC_ENT_AI_TANY,PT,7.03,14.01,14.99,16.88
A,GE10,C,E_AI_AOS,PC_ENT_AI_TANY,SE,14.43,21.5,25.76,31.67
A,GE10,C,E_AI_AOS,PC_ENT_AI_TANY,SI,15.27,27.3,17.94,19.24
A,GE10,C,E_AI_AOS,PC_ENT_AI_TANY,SK,27.67,27.7,24.71,29.67
A,GE10,C,E_AI_AOS,PC_ENT_AI_TANY,TR,,,,38.0
A,GE10,C,E_AI_AOS,PC_ENT_IUSE,AT,3.49,4.18,6.31,7.97
A,GE10,C,E_AI_AOS,PC_ENT_IUSE,BE,2.44,2.81,3.98,8.96
A,GE10,C,E_AI_AOS,PC_ENT_IUSE,BG,,0.25,0.58,1.0
A,GE10,C,E_AI_AOS,PC_ENT_IUSE,CY,0.19,0.62,0.51,0.69
A,GE10,C,E_AI_AOS,PC_ENT_IUSE,CZ,0.84,1.3,3.16,
A,GE10,C,E_AI_AOS,PC_ENT_IUSE,DK,5.75,,7.4,
A,GE10,C,E_AI_AOS,PC_ENT_IUSE,EE,0.65,0.78,4.16,
A,GE10,C,E_AI_AOS,PC_ENT_IUSE,EL,0.14,0.88,1.02,0.71
A,GE10,C,E_AI_AOS,PC_ENT_IUSE,ES,0.71,0.99,1.39,1.99
A,GE10,C,E_AI_AOS,PC_ENT_IUSE,EU27_2020,1.02,,2.03,
A,GE10,C,E_AI_AOS,PC_ENT_IUSE,FI,1.38,2.99,3.11,
A,GE10,C,E_AI_AOS,PC_ENT_IUSE,FR,0.81,,1.25,2.78
A,GE10,C,E_AI_AOS,PC_ENT_IUSE,HR,0.76,1.09,2.27,3.44
A,GE10,C,E_AI_AOS,PC_ENT_IUSE,HU,0.49,0.92,0.8,0.77
A,GE10,C,E_AI_AOS,PC_ENT_IUSE,LT,0.7,0.84,2.59,3.24
A,GE10,C,E_AI_AOS,PC_ENT_IUSE,LU,,,3.85,4.82
A,GE10,C,E_AI_AOS,PC_ENT_IUSE,LV,0.34,0.41,1.28,1.85
A,GE10,C,E_AI_AOS,PC_ENT_IUSE,MT,0.62,1.48,2.12,1.86
A,GE10,C,E_AI_AOS,PC_ENT_IUSE,NL,2.43,2.41,3.56,5.84
A,GE10,C,E_AI_AOS,PC_ENT_IUSE,NO,1.88,2.14,1.19,4.2
A,GE10,C,E_AI_AOS,PC_ENT_IUSE,PL,0.42,0.57,1.06,1.77
A,GE10,C,E_AI_AOS,PC_ENT_IUSE,PT,0.62,1.26,1.03,1.69
A,GE10,C,E_AI_AOS,PC_ENT_IUSE,SE,1.28,1.61,5.05,10.42
A,GE10,C,E_AI_AOS,PC_ENT_IUSE,SI,1.92,3.4,3.94,4.4
A,GE10,C,E_AI_AOS,PC_ENT_IUSE,SK,1.54,1.79,2.07,4.82
A,GE10,C,E_AI_AOS,PC_ENT_IUSE,TR,,,,2.73
A,GE10,C,E_AI_ARDY,PC_ENT,AT,7.57,6.33,13.66,18.86
A,GE10,C,E_AI_ARDY,PC_ENT,BE,6.33,7.35,15.04,22.15
A,GE10,C,E_AI_ARDY,PC_ENT,BG,1.78,1.48,2.13,3.43
A,GE10,C,E_AI_ARDY,PC_ENT,CY,1.01,3.25,1.75,2.36
A,GE10,C,E_AI_ARDY,PC_ENT,CZ,2.36,3.61,5.47,
A,GE10,C,E_AI_ARDY,PC_ENT,DK,16.9,,11.87,
A,GE10,C,E_AI_ARDY,PC_ENT,EE,1.3,2.02,5.06,
A,GE10,C,E_AI_ARDY,PC_ENT,EL,0.99,3.44,3.52,4.82
A,GE10,C,E_AI_ARDY,PC_ENT,ES,3.28,3.66,4.55,8.66
A,GE10,C,E_AI_ARDY,PC_ENT,EU27_2020,3.71,,5.8,
A,GE10,C,E_AI_ARDY,PC_ENT,FI,9.31,7.62,14.27,
A,GE10,C,E_AI_ARDY,PC_ENT,FR,3.22,,5.39,13.9
A,GE10,C,E_AI_ARDY,PC_ENT,HR,3.97,1.15,4.94,5.64
A,GE10,C,E_AI_ARDY,PC_ENT,HU,2.55,2.11,2.54,5.78
A,GE10,C,E_AI_ARDY,PC_ENT,LT,3.26,2.12,4.27,9.77
A,GE10,C,E_AI_ARDY,PC_ENT,LU,,,15.93,18.52
A,GE10,C,E_AI_ARDY,PC_ENT,LV,2.05,1.82,4.28,8.87
A,GE10,C,E_AI_ARDY,PC_ENT,MT,4.68,6.26,6.39,11.73
A,GE10,C,E_AI_ARDY,PC_ENT,NL,6.05,5.69,9.0,14.5
A,GE10,C,E_AI_ARDY,PC_ENT,NO,4.43,5.31,6.61,17.25
A,GE10,C,E_AI_ARDY,PC_ENT,PL,1.31,1.74,3.37,5.98
A,GE10,C,E_AI_ARDY,PC_ENT,PT,5.9,5.92,4.86,6.02
A,GE10,C,E_AI_ARDY,PC_ENT,SE,4.87,3.3,9.64,19.03
A,GE10,C,E_AI_ARDY,PC_ENT,SI,10.83,8.63,17.91,19.13
A,GE10,C,E_AI_ARDY,PC_ENT,SK,3.04,3.16,3.57,7.28
A,GE10,C,E_AI_ARDY,PC_ENT,TR,,,,4.28
A,GE10,C,E_AI_ARDY,PC_ENT_AI_TANY,AT,78.76,51.45,60.17,57.98
A,GE10,C,E_AI_ARDY,PC_ENT_AI_TANY,BE,60.8,48.04,64.69,55.65
A,GE10,C,E_AI_ARDY,PC_ENT_AI_TANY,BG,61.77,58.09,48.96,65.3
A,GE10,C,E_AI_ARDY,PC_ENT_AI_TANY,CY,49.17,85.4,58.67,55.48
A,GE10,C,E_AI_ARDY,PC_ENT_AI_TANY,CZ,56.26,60.05,57.3,
A,GE10,C,E_AI_ARDY,PC_ENT_AI_TANY,DK,61.96,,54.57,
A,GE10,C,E_AI_ARDY,PC_ENT_AI_TANY,EE,48.03,64.74,51.76,
A,GE10,C,E_AI_ARDY,PC_ENT_AI_TANY,EL,18.46,66.22,47.0,61.99
A,GE10,C,E_AI_ARDY,PC_ENT_AI_TANY,ES,44.27,42.18,46.4,50.57
A,GE10,C,E_AI_ARDY,PC_ENT_AI_TANY,EU27_2020,56.79,,58.44,
A,GE10,C,E_AI_ARDY,PC_ENT_AI_TANY,FI,57.28,58.69,68.77,
A,GE10,C,E_AI_ARDY,PC_ENT_AI_TANY,FR,60.47,,72.56,82.08
A,GE10,C,E_AI_ARDY,PC_ENT_AI_TANY,HR,47.91,17.14,50.91,43.71
A,GE10,C,E_AI_ARDY,PC_ENT_AI_TANY,HU,63.81,49.76,52.63,74.37
A,GE10,C,E_AI_ARDY,PC_ENT_AI_TANY,LT,64.49,43.94,48.55,50.95
A,GE10,C,E_AI_ARDY,PC_ENT_AI_TANY,LU,,,58.74,49.29
A,GE10,C,E_AI_ARDY,PC_ENT_AI_TANY,LV,78.49,44.02,50.98,71.83
A,GE10,C,E_AI_ARDY,PC_ENT_AI_TANY,MT,75.01,62.22,46.8,65.99
A,GE10,C,E_AI_ARDY,PC_ENT_AI_TANY,NL,48.75,48.5,49.91,50.76
A,GE10,C,E_AI_ARDY,PC_ENT_AI_TANY,NO,47.32,63.6,44.87,66.39
A,GE10,C,E_AI_ARDY,PC_ENT_AI_TANY,PL,56.08,60.63,65.73,77.62
A,GE10,C,E_AI_ARDY,PC_ENT_AI_TANY,PT,68.75,67.7,71.74,60.56
A,GE10,C,E_AI_ARDY,PC_ENT_AI_TANY,SE,54.95,44.23,49.45,57.91
A,GE10,C,E_AI_ARDY,PC_ENT_AI_TANY,SI,86.11,69.94,82.77,84.36
A,GE10,C,E_AI_ARDY,PC_ENT_AI_TANY,SK,56.28,52.06,44.1,45.99
A,GE10,C,E_AI_ARDY,PC_ENT_AI_TANY,TR,,,,60.78
A,GE10,C,E_AI_ARDY,PC_ENT_IUSE,AT,7.68,6.34,13.66,18.89
A,GE10,C,E_AI_ARDY,PC_ENT_IUSE,BE,6.33,7.35,15.04,22.15
A,GE10,C,E_AI_ARDY,PC_ENT_IUSE,BG,1.84,1.51,2.18,3.54
A,GE10,C,E_AI_ARDY,PC_ENT_IUSE,CY,1.02,3.27,1.75,2.36
A,GE10,C,E_AI_ARDY,PC_ENT_IUSE,CZ,2.42,3.68,5.57,
A,GE10,C,E_AI_ARDY,PC_ENT_IUSE,DK,16.9,,11.87,
A,GE10,C,E_AI_ARDY,PC_ENT_IUSE,EE,1.33,2.04,5.11,
A,GE10,C,E_AI_ARDY,PC_ENT_IUSE,EL,1.01,3.48,3.57,4.92
A,GE10,C,E_AI_ARDY,PC_ENT_IUSE,ES,3.32,3.69,4.58,8.72
A,GE10,C,E_AI_ARDY,PC_ENT_IUSE,EU27_2020,3.77,,5.86,
A,GE10,C,E_AI_ARDY,PC_ENT_IUSE,FI,9.31,7.62,14.27,
A,GE10,C,E_AI_ARDY,PC_ENT_IUSE,FR,3.27,,5.42,13.98
A,GE10,C,E_AI_ARDY,PC_ENT_IUSE,HR,4.16,1.2,5.01,5.68
A,GE10,C,E_AI_ARDY,PC_ENT_IUSE,HU,2.68,2.17,2.62,6.07
A,GE10,C,E_AI_ARDY,PC_ENT_IUSE,LT,3.26,2.12,4.27,9.77
A,GE10,C,E_AI_ARDY,PC_ENT_IUSE,LU,,,16.15,18.52
A,GE10,C,E_AI_ARDY,PC_ENT_IUSE,LV,2.05,1.82,4.28,8.87
A,GE10,C,E_AI_ARDY,PC_ENT_IUSE,MT,4.75,6.39,6.43,11.96
A,GE10,C,E_AI_ARDY,PC_ENT_IUSE,NL,6.05,5.69,9.0,14.5
A,GE10,C,E_AI_ARDY,PC_ENT_IUSE,NO,4.49,5.34,6.62,17.4
