,freq,unit,nace_r2,isced11,age,sex,geo\TIME_PERIOD,num_2016,flag_2016,num_2020,flag_2020
163583,A,PC,O,ED3_4GEN,Y25-64,M,BA,,NaN,,NaN
163584,A,PC,O,ED3_4GEN,Y25-64,M,BE,,NaN,,NaN
163585,A,PC,O,ED3_4GEN,Y25-64,M,BG,,NaN,,NaN
163586,A,PC,O,ED3_4GEN,Y25-64,M,CH,,NaN,,NaN
163587,A,PC,O,ED3_4GEN,Y25-64,M,CY,,NaN,,NaN
163588,A,PC,O,ED3_4GEN,Y25-64,M,CZ,,NaN,,NaN
163589,A,PC,O,ED3_4GEN,Y25-64,M,DE,,NaN,,NaN
163590,A,PC,O,ED3_4GEN,Y25-64,M,DK,,NaN,,NaN
163591,A,PC,O,ED3_4GEN,Y25-64,M,EA20,,NaN,,NaN
163592,A,PC,O,ED3_4GEN,Y25-64,M,EE,,NaN,,NaN
163593,A,PC,O,ED3_4GEN,Y25-64,M,EL,,NaN,,NaN
163594,A,PC,O,ED3_4GEN,Y25-64,M,ES,,NaN,,NaN
163595,A,PC,O,ED3_4GEN,Y25-64,M,EU27_2020,,NaN,,NaN
163596,A,PC,O,ED3_4GEN,Y25-64,M,FI,,NaN,,NaN
163597,A,PC,O,ED3_4GEN,Y25-64,M,FR,,NaN,,NaN
163598,A,PC,O,ED3_4GEN,Y25-64,M,HR,,NaN,,NaN
163599,A,PC,O,ED3_4GEN,Y25-64,M,HU,,NaN,,NaN
163600,A,PC,O,ED3_4GEN,Y25-64,M,IE,,NaN,,NaN
163601,A,PC,O,ED3_4GEN,Y25-64,M,IS,,NaN,,NaN
163602,A,PC,O,ED3_4GEN,Y25-64,M,IT,,NaN,,NaN
163603,A,PC,O,ED3_4GEN,Y25-64,M,LT,,NaN,,NaN
163604,A,PC,O,ED3_4GEN,Y25-64,M,LU,,NaN,,NaN
163605,A,PC,O,ED3_4GEN,Y25-64,M,LV,,NaN,,NaN
163606,A,PC,O,ED3_4GEN,Y25-64,M,MT,,NaN,,NaN
163607,A,PC,O,ED3_4GEN,Y25-64,M,NL,,NaN,,NaN
163608,A,PC,O,ED3_4GEN,Y25-64,M,NO,,NaN,,NaN
163609,A,PC,O,ED3_4GEN,Y25-64,M,PL,,NaN,,NaN
163610,A,PC,O,ED3_4GEN,Y25-64,M,PT,,NaN,,NaN
163611,A,PC,O,ED3_4GEN,Y25-64,M,RO,,NaN,,NaN
163612,A,PC,O,ED3_4GEN,Y25-64,M,RS,,NaN,,NaN
163613,A,PC,O,ED3_4GEN,Y25-64,M,SE,,NaN,,NaN
163614,A,PC,O,ED3_4GEN,Y25-64,M,SI,,NaN,,NaN
163615,A,PC,O,ED3_4GEN,Y25-64,M,SK,,NaN,,NaN
163616,A,PC,O,ED3_4GEN,Y25-64,M,TR,,NaN,,NaN
163617,A,PC,O,ED3_4GEN,Y25-64,T,AT,,NaN,,NaN
163618,A,PC,O,ED3_4GEN,Y25-64,T,BA,,NaN,,NaN
163619,A,PC,O,ED3_4GEN,Y25-64,T,BE,,NaN,,NaN
163620,A,PC,O,ED3_4GEN,Y25-64,T,BG,,NaN,,NaN
163621,A,PC,O,ED3_4GEN,Y25-64,T,CH,,NaN,,NaN
163622,A,PC,O,ED3_4GEN,Y25-64,T,CY,,NaN,,NaN
163623,A,PC,O,ED3_4GEN,Y25-64,T,CZ,,NaN,,NaN
163624,A,PC,O,ED3_4GEN,Y25-64,T,DE,,NaN,,NaN
163625,A,PC,O,ED3_4GEN,Y25-64,T,DK,,NaN,,NaN
163626,A,PC,O,ED3_4GEN,Y25-64,T,EA20,,NaN,,NaN
163627,A,PC,O,ED3_4GEN,Y25-64,T,EE,,NaN,,NaN
163628,A,PC,O,ED3_4GEN,Y25-64,T,EL,,NaN,,NaN
163629,A,PC,O,ED3_4GEN,Y25-64,T,ES,,NaN,,NaN
163630,A,PC,O,ED3_4GEN,Y25-64,T,EU27_2020,,NaN,,NaN
163631,A,PC,O,ED3_4GEN,Y25-64,T,FI,,NaN,,NaN
163632,A,PC,O,ED3_4GEN,Y25-64,T,FR,,NaN,,NaN
163633,A,PC,O,ED3_4GEN,Y25-64,T,HR,,NaN,,NaN
163634,A,PC,O,ED3_4GEN,Y25-64,T,HU,,NaN,,NaN
163635,A,PC,O,ED3_4GEN,Y25-64,T,IE,,NaN,,NaN
163636,A,PC,O,ED3_4GEN,Y25-64,T,IS,,NaN,,NaN
163637,A,PC,O,ED3_4GEN,Y25-64,T,IT,,NaN,,NaN
163638,A,PC,O,ED3_4GEN,Y25-64,T,LT,,NaN,,NaN
163639,A,PC,O,ED3_4GEN,Y25-64,T,LU,,NaN,,NaN
163640,A,PC,O,ED3_4GEN,Y25-64,T,LV,,NaN,,NaN
163641,A,PC,O,ED3_4GEN,Y25-64,T,MT,,NaN,,NaN
163642,A,PC,O,ED3_4GEN,Y25-64,T,NL,,NaN,,NaN
163643,A,PC,O,ED3_4GEN,Y25-64,T,NO,,NaN,,NaN
163644,A,PC,O,ED3_4GEN,Y25-64,T,PL,,NaN,,NaN
163645,A,PC,O,ED3_4GEN,Y25-64,T,PT,,NaN,,NaN
163646,A,PC,O,ED3_4GEN,Y25-64,T,RO,,NaN,,NaN
163647,A,PC,O,ED3_4GEN,Y25-64,T,RS,,NaN,,NaN
163648,A,PC,O,ED3_4GEN,Y25-64,T,SE,,NaN,,NaN
163649,A,PC,O,ED3_4GEN,Y25-64,T,SI,,NaN,,NaN
163650,A,PC,O,ED3_4GEN,Y25-64,T,SK,,NaN,,NaN
163651,A,PC,O,ED3_4GEN,Y25-64,T,TR,,NaN,,NaN
163652,A,PC,O,ED3_4GEN,Y25-69,F,AT,,NaN,,NaN
163653,A,PC,O,ED3_4GEN,Y25-69,F,BA,,NaN,,NaN
163654,A,PC,O,ED3_4GEN,Y25-69,F,BE,,NaN,,NaN
163655,A,PC,O,ED3_4GEN,Y25-69,F,BG,,NaN,,NaN
163656,A,PC,O,ED3_4GEN,Y25-69,F,CH,,NaN,,NaN
163657,A,PC,O,ED3_4GEN,Y25-69,F,CY,,NaN,,NaN
163658,A,PC,O,ED3_4GEN,Y25-69,F,CZ,,NaN,,NaN
163659,A,PC,O,ED3_4GEN,Y25-69,F,DE,,NaN,,NaN
163660,A,PC,O,ED3_4GEN,Y25-69,F,DK,,NaN,,NaN
163661,A,PC,O,ED3_4GEN,Y25-69,F,EA20,,NaN,,NaN
163662,A,PC,O,ED3_4GEN,Y25-69,F,EE,,NaN,,NaN
163663,A,PC,O,ED3_4GEN,Y25-69,F,EL,,NaN,,NaN
163664,A,PC,O,ED3_4GEN,Y25-69,F,ES,,NaN,,NaN
163665,A,PC,O,ED3_4GEN,Y25-69,F,EU27_2020,,NaN,,NaN
163666,A,PC,O,ED3_4GEN,Y25-69,F,FI,,NaN,,NaN
163667,A,PC,O,ED3_4GEN,Y25-69,F,FR,,NaN,,NaN
163668,A,PC,O,ED3_4GEN,Y25-69,F,HR,,NaN,,NaN
163669,A,PC,O,ED3_4GEN,Y25-69,F,HU,,NaN,,NaN
163670,A,PC,O,ED3_4GEN,Y25-69,F,IE,,NaN,,NaN
163671,A,PC,O,ED3_4GEN,Y25-69,F,IS,,NaN,,NaN
163672,A,PC,O,ED3_4GEN,Y25-69,F,IT,,NaN,,NaN
163673,A,PC,O,ED3_4GEN,Y25-69,F,LT,,NaN,,NaN
163674,A,PC,O,ED3_4GEN,Y25-69,F,LU,,NaN,,NaN
163675,A,PC,O,ED3_4GEN,Y25-69,F,LV,,NaN,,NaN
163676,A,PC,O,ED3_4GEN,Y25-69,F,MT,,NaN,,NaN
163677,A,PC,O,ED3_4GEN,Y25-69,F,NL,,NaN,,NaN
163678,A,PC,O,ED3_4GEN,Y25-69,F,NO,,NaN,,NaN
163679,A,PC,O,ED3_4GEN,Y25-69,F,PL,,NaN,,NaN
163680,A,PC,O,ED3_4GEN,Y25-69,F,PT,,NaN,,NaN
163681,A,PC,O,ED3_4GEN,Y25-69,F,RO,,NaN,,NaN
163682,A,PC,O,ED3_4GEN,Y25-69,F,RS,,NaN,,NaN
163683,A,PC,O,ED3_4GEN,Y25-69,F,SE,,NaN,,NaN
163684,A,PC,O,ED3_4GEN,Y25-69,F,SI,,NaN,,NaN
163685,A,PC,O,ED3_4GEN,Y25-69,F,SK,,NaN,,NaN
163686,A,PC,O,ED3_4GEN,Y25-69,F,TR,,NaN,,NaN
163687,A,PC,O,ED3_4GEN,Y25-69,M,AT,,NaN,,NaN
163688,A,PC,O,ED3_4GEN,Y25-69,M,BA,,NaN,,NaN
163689,A,PC,O,ED3_4GEN,Y25-69,M,BE,,NaN,,NaN
163690,A,PC,O,ED3_4GEN,Y25-69,M,BG,,NaN,,NaN
163691,A,PC,O,ED3_4GEN,Y25-69,M,CH,,NaN,,NaN
163692,A,PC,O,ED3_4GEN,Y25-69,M,CY,,NaN,,NaN
163693,A,PC,O,ED3_4GEN,Y25-69,M,CZ,,NaN,,NaN
163694,A,PC,O,ED3_4GEN,Y25-69,M,DE,,NaN,,NaN
163695,A,PC,O,ED3_4GEN,Y25-69,M,DK,,NaN,,NaN
163696,A,PC,O,ED3_4GEN,Y25-69,M,EA20,,NaN,,NaN
163697,A,PC,O,ED3_4GEN,Y25-69,M,EE,,NaN,,NaN
163698,A,PC,O,ED3_4GEN,Y25-69,M,EL,,NaN,,NaN
163699,A,PC,O,ED3_4GEN,Y25-69,M,ES,,NaN,,NaN
163700,A,PC,O,ED3_4GEN,Y25-69,M,EU27_2020,,NaN,,NaN
163701,A,PC,O,ED3_4GEN,Y25-69,M,FI,,NaN,,NaN
163702,A,PC,O,ED3_4GEN,Y25-69,M,FR,,NaN,,NaN
163703,A,PC,O,ED3_4GEN,Y25-69,M,HR,,NaN,,NaN
163704,A,PC,O,ED3_4GEN,Y25-69,M,HU,,NaN,,NaN
163705,A,PC,O,ED3_4GEN,Y25-69,M,IE,,NaN,,NaN
163706,A,PC,O,ED3_4GEN,Y25-69,M,IS,,NaN,,NaN
163707,A,PC,O,ED3_4GEN,Y25-69,M,IT,,NaN,,NaN
163708,A,PC,O,ED3_4GEN,Y25-69,M,LT,,NaN,,NaN
163709,A,PC,O,ED3_4GEN,Y25-69,M,LU,,NaN,,NaN
163710,A,PC,O,ED3_4GEN,Y25-69,M,LV,,NaN,,NaN
163711,A,PC,O,ED3_4GEN,Y25-69,M,MT,,NaN,,NaN
163712,A,PC,O,ED3_4GEN,Y25-69,M,NL,,NaN,,NaN
163713,A,PC,O,ED3_4GEN,Y25-69,M,NO,,NaN,,NaN
163714,A,PC,O,ED3_4GEN,Y25-69,M,PL,,NaN,,NaN
163715,A,PC,O,ED3_4GEN,Y25-69,M,PT,,NaN,,NaN
163716,A,PC,O,ED3_4GEN,Y25-69,M,RO,,NaN,,NaN
163717,A,PC,O,ED3_4GEN,Y25-69,M,RS,,NaN,,NaN
163718,A,PC,O,ED3_4GEN,Y25-69,M,SE,,NaN,,NaN
163719,A,PC,O,ED3_4GEN,Y25-69,M,SI,,NaN,,NaN
163720,A,PC,O,ED3_4GEN,Y25-69,M,SK,,NaN,,NaN
163721,A,PC,O,ED3_4GEN,Y25-69,M,TR,,NaN,,NaN
163722,A,PC,O,ED3_4GEN,Y25-69,T,AT,,NaN,,NaN
163723,A,PC,O,ED3_4GEN,Y25-69,T,BA,,NaN,,NaN
163724,A,PC,O,ED3_4GEN,Y25-69,T,BE,,NaN,,NaN
163725,A,PC,O,ED3_4GEN,Y25-69,T,BG,,NaN,,NaN
163726,A,PC,O,ED3_4GEN,Y25-69,T,CH,,NaN,,NaN
163727,A,PC,O,ED3_4GEN,Y25-69,T,CY,,NaN,,NaN
163728,A,PC,O,ED3_4GEN,Y25-69,T,CZ,,NaN,,NaN
163729,A,PC,O,ED3_4GEN,Y25-69,T,DE,,NaN,,NaN
163730,A,PC,O,ED3_4GEN,Y25-69,T,DK,,NaN,,NaN
163731,A,PC,O,ED3_4GEN,Y25-69,T,EA20,,NaN,,NaN
163732,A,PC,O,ED3_4GEN,Y25-69,T,EE,,NaN,,NaN
163733,A,PC,O,ED3_4GEN,Y25-69,T,EL,,NaN,,NaN
163734,A,PC,O,ED3_4GEN,Y25-69,T,ES,,NaN,,NaN
163735,A,PC,O,ED3_4GEN,Y25-69,T,EU27_2020,,NaN,,NaN
163736,A,PC,O,ED3_4GEN,Y25-69,T,FI,,NaN,,NaN
163737,A,PC,O,ED3_4GEN,Y25-69,T,FR,,NaN,,NaN
163738,A,PC,O,ED3_4GEN,Y25-69,T,HR,,NaN,,NaN
163739,A,PC,O,ED3_4GEN,Y25-69,T,HU,,NaN,,NaN
163740,A,PC,O,ED3_4GEN,Y25-69,T,IE,,NaN,,NaN
163741,A,PC,O,ED3_4GEN,Y25-69,T,IS,,NaN,,NaN
163742,A,PC,O,ED3_4GEN,Y25-69,T,IT,,NaN,,NaN
163743,A,PC,O,ED3_4GEN,Y25-69,T,LT,,NaN,,NaN
163744,A,PC,O,ED3_4GEN,Y25-69,T,LU,,NaN,,NaN
163745,A,PC,O,ED3_4GEN,Y25-69,T,LV,,NaN,,NaN
163746,A,PC,O,ED3_4GEN,Y25-69,T,MT,,NaN,,NaN
163747,A,PC,O,ED3_4GEN,Y25-69,T,NL,,NaN,,NaN
163748,A,PC,O,ED3_4GEN,Y25-69,T,NO,,NaN,,NaN
163749,A,PC,O,ED3_4GEN,Y25-69,T,PL,,NaN,,NaN
163750,A,PC,O,ED3_4GEN,Y25-69,T,PT,,NaN,,NaN
163751,A,PC,O,ED3_4GEN,Y25-69,T,RO,,NaN,,NaN
163752,A,PC,O,ED3_4GEN,Y25-69,T,RS,,NaN,,NaN
163753,A,PC,O,ED3_4GEN,Y25-69,T,SE,,NaN,,NaN
163754,A,PC,O,ED3_4GEN,Y25-69,T,SI,,NaN,,NaN
163755,A,PC,O,ED3_4GEN,Y25-69,T,SK,,NaN,,NaN
163756,A,PC,O,ED3_4GEN,Y25-69,T,TR,,NaN,,NaN
163757,A,PC,O,ED3_4GEN,Y25-74,F,AT,,NaN,,NaN
163758,A,PC,O,ED3_4GEN,Y25-74,F,BA,,NaN,,NaN
163759,A,PC,O,ED3_4GEN,Y25-74,F,BE,,NaN,,NaN
163760,A,PC,O,ED3_4GEN,Y25-74,F,BG,,NaN,,NaN
163761,A,PC,O,ED3_4GEN,Y25-74,F,CH,,NaN,,NaN
163762,A,PC,O,ED3_4GEN,Y25-74,F,CY,,NaN,,NaN
163763,A,PC,O,ED3_4GEN,Y25-74,F,CZ,,NaN,,NaN
163764,A,PC,O,ED3_4GEN,Y25-74,F,DE,,NaN,,NaN
163765,A,PC,O,ED3_4GEN,Y25-74,F,DK,,NaN,,NaN
163766,A,PC,O,ED3_4GEN,Y25-74,F,EA20,,NaN,,NaN
163767,A,PC,O,ED3_4GEN,Y25-74,F,EE,,NaN,,NaN
163768,A,PC,O,ED3_4GEN,Y25-74,F,EL,,NaN,,NaN
163769,A,PC,O,ED3_4GEN,Y25-74,F,ES,,NaN,,NaN
163770,A,PC,O,ED3_4GEN,Y25-74,F,EU27_2020,,NaN,,NaN
163771,A,PC,O,ED3_4GEN,Y25-74,F,FI,,NaN,,NaN
163772,A,PC,O,ED3_4GEN,Y25-74,F,FR,,NaN,,NaN
163773,A,PC,O,ED3_4GEN,Y25-74,F,HR,,NaN,,NaN
163774,A,PC,O,ED3_4GEN,Y25-74,F,HU,,NaN,,NaN
163775,A,PC,O,ED3_4GEN,Y25-74,F,IE,,NaN,,NaN
163776,A,PC,O,ED3_4GEN,Y25-74,F,IS,,NaN,,NaN
163777,A,PC,O,ED3_4GEN,Y25-74,F,IT,,NaN,,NaN
163778,A,PC,O,ED3_4GEN,Y25-74,F,LT,,NaN,,NaN
163779,A,PC,O,ED3_4GEN,Y25-74,F,LU,,NaN,,NaN
163780,A,PC,O,ED3_4GEN,Y25-74,F,LV,,NaN,,NaN
163781,A,PC,O,ED3_4GEN,Y25-74,F,MT,,NaN,,NaN
163782,A,PC,O,ED3_4GEN,Y25-74,F,NL,,NaN,,NaN
163783,A,PC,O,ED3_4GEN,Y25-74,F,NO,,NaN,,NaN
163784,A,PC,O,ED3_4GEN,Y25-74,F,PL,,NaN,,NaN
163785,A,PC,O,ED3_4GEN,Y25-74,F,PT,,NaN,,NaN
163786,A,PC,O,ED3_4GEN,Y25-74,F,RO,,NaN,,NaN
163787,A,PC,O,ED3_4GEN,Y25-74,F,RS,,NaN,,NaN
163788,A,PC,O,ED3_4GEN,Y25-74,F,SE,,NaN,,NaN
163789,A,PC,O,ED3_4GEN,Y25-74,F,SI,,NaN,,NaN
163790,A,PC,O,ED3_4GEN,Y25-74,F,SK,,NaN,,NaN
163791,A,PC,O,ED3_4GEN,Y25-74,F,TR,,NaN,,NaN
163792,A,PC,O,ED3_4GEN,Y25-74,M,AT,,NaN,,NaN
163793,A,PC,O,ED3_4GEN,Y25-74,M,BA,,NaN,,NaN
163794,A,PC,O,ED3_4GEN,Y25-74,M,BE,,NaN,,NaN
163795,A,PC,O,ED3_4GEN,Y25-74,M,BG,,NaN,,NaN
163796,A,PC,O,ED3_4GEN,Y25-74,M,CH,,NaN,,NaN
163797,A,PC,O,ED3_4GEN,Y25-74,M,CY,,NaN,,NaN
163798,A,PC,O,ED3_4GEN,Y25-74,M,CZ,,NaN,,NaN
163799,A,PC,O,ED3_4GEN,Y25-74,M,DE,,NaN,,NaN
163800,A,PC,O,ED3_4GEN,Y25-74,M,DK,,NaN,,NaN
163801,A,PC,O,ED3_4GEN,Y25-74,M,EA20,,NaN,,NaN
163802,A,PC,O,ED3_4GEN,Y25-74,M,EE,,NaN,,NaN
163803,A,PC,O,ED3_4GEN,Y25-74,M,EL,,NaN,,NaN
163804,A,PC,O,ED3_4GEN,Y25-74,M,ES,,NaN,,NaN
163805,A,PC,O,ED3_4GEN,Y25-74,M,EU27_2020,,NaN,,NaN
163806,A,PC,O,ED3_4GEN,Y25-74,M,FI,,NaN,,NaN
163807,A,PC,O,ED3_4GEN,Y25-74,M,FR,,NaN,,NaN
163808,A,PC,O,ED3_4GEN,Y25-74,M,HR,,NaN,,NaN
163809,A,PC,O,ED3_4GEN,Y25-74,M,HU,,NaN,,NaN
163810,A,PC,O,ED3_4GEN,Y25-74,M,IE,,NaN,,NaN
163811,A,PC,O,ED3_4GEN,Y25-74,M,IS,,NaN,,NaN
163812,A,PC,O,ED3_4GEN,Y25-74,M,IT,,NaN,,NaN
163813,A,PC,O,ED3_4GEN,Y25-74,M,LT,,NaN,,NaN
163814,A,PC,O,ED3_4GEN,Y25-74,M,LU,,NaN,,NaN
163815,A,PC,O,ED3_4GEN,Y25-74,M,LV,,NaN,,NaN
163816,A,PC,O,ED3_4GEN,Y25-74,M,MT,,NaN,,NaN
163817,A,PC,O,ED3_4GEN,Y25-74,M,NL,,NaN,,NaN
163818,A,PC,O,ED3_4GEN,Y25-74,M,NO,,NaN,,NaN
163819,A,PC,O,ED3_4GEN,Y25-74,M,PL,,NaN,,NaN
163820,A,PC,O,ED3_4GEN,Y25-74,M,PT,,NaN,,NaN
163821,A,PC,O,ED3_4GEN,Y25-74,M,RO,,NaN,,NaN
163822,A,PC,O,ED3_4GEN,Y25-74,M,RS,,NaN,,NaN
163823,A,PC,O,ED3_4GEN,Y25-74,M,SE,,NaN,,NaN
163824,A,PC,O,ED3_4GEN,Y25-74,M,SI,,NaN,,NaN
163825,A,PC,O,ED3_4GEN,Y25-74,M,SK,,NaN,,NaN
163826,A,PC,O,ED3_4GEN,Y25-74,M,TR,,NaN,,NaN
163827,A,PC,O,ED3_4GEN,Y25-74,T,AT,,NaN,,NaN
163828,A,PC,O,ED3_4GEN,Y25-74,T,BA,,NaN,,NaN
163829,A,PC,O,ED3_4GEN,Y25-74,T,BE,,NaN,,NaN
163830,A,PC,O,ED3_4GEN,Y25-74,T,BG,,NaN,,NaN
163831,A,PC,O,ED3_4GEN,Y25-74,T,CH,,NaN,,NaN
163832,A,PC,O,ED3_4GEN,Y25-74,T,CY,,NaN,,NaN
163833,A,PC,O,ED3_4GEN,Y25-74,T,CZ,,NaN,,NaN
163834,A,PC,O,ED3_4GEN,Y25-74,T,DE,,NaN,,NaN
163835,A,PC,O,ED3_4GEN,Y25-74,T,DK,,NaN,,NaN
163836,A,PC,O,ED3_4GEN,Y25-74,T,EA20,,NaN,,NaN
163837,A,PC,O,ED3_4GEN,Y25-74,T,EE,,NaN,,NaN
163838,A,PC,O,ED3_4GEN,Y25-74,T,EL,,NaN,,NaN
163839,A,PC,O,ED3_4GEN,Y25-74,T,ES,,NaN,,NaN
163840,A,PC,O,ED3_4GEN,Y25-74,T,EU27_2020,,NaN,,NaN
163841,A,PC,O,ED3_4GEN,Y25-74,T,FI,,NaN,,NaN
163842,A,PC,O,ED3_4GEN,Y25-74,T,FR,,NaN,,NaN
163843,A,PC,O,ED3_4GEN,Y25-74,T,HR,,NaN,,NaN
163844,A,PC,O,ED3_4GEN,Y25-74,T,HU,,NaN,,NaN
163845,A,PC,O,ED3_4GEN,Y25-74,T,IE,,NaN,,NaN
163846,A,PC,O,ED3_4GEN,Y25-74,T,IS,,NaN,,NaN
163847,A,PC,O,ED3_4GEN,Y25-74,T,IT,,NaN,,NaN
163848,A,PC,O,ED3_4GEN,Y25-74,T,LT,,NaN,,NaN
163849,A,PC,O,ED3_4GEN,Y25-74,T,LU,,NaN,,NaN
163850,A,PC,O,ED3_4GEN,Y25-74,T,LV,,NaN,,NaN
163851,A,PC,O,ED3_4GEN,Y25-74,T,MT,,NaN,,NaN
